"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","CommonName","Degree","degree.layout","Eccentricity","EnzymeCounts","GeneObjects","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","ReactionCounts","selected","SelfLoops","shared name","Stress","SuperPathway","TopologicalCoefficient"
"295","7.09550562","0.01123596","0.14093428","0.0","pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I","5","5","14","7","XC_1548; XC_2203; XC_3444; XC_3942; XC_4020; XC_4075; XC_4076","false","PWY0-166","3.5","5","0","2","0.69522472","13","false","0","PWY0-166","892","false","0.5"
"296","6.51123596","0.0031081","0.15358067","0.66666667","UMP biosynthesis","4","4","14","7","XC_1367; XC_1858; XC_2346; XC_2348; XC_2448; XC_3931; XC_4226","false","PWY-5686","4.0","4","0","1","0.7244382","6","false","0","PWY-5686","404","false","0.5"
"297","7.1011236","0.0","0.14082278","1.0","UTP and CTP biosynthesis","3","3","14","3","XC_1923; XC_2534; XC_2867","false","PWY-7176","4.5","3","0","1","0.69494382","3","false","0","PWY-7176","0","false","0.75"
"298","11.17977528","0.0","0.08944724","0.0","urate biosynthesis/inosine 5'-phosphate degradation","1","1","20","4","XC_1934; XC_2687; XC_2956; XC_3158","false","PWY-5695","3.0","1","0","0","0.49101124","4","false","0","PWY-5695","0","false","0.0"
"299","10.18539326","0.02240843","0.09817981","0.0","purine nucleotides degradation II (aerobic)","3","3","19","7","XC_0304; XC_1387; XC_1845; XC_1934; XC_2687; XC_2956; XC_3158","false","PWY-6353","1.66666667","3","0","0","0.54073034","3","false","0","PWY-6353","12986","true","0.33333333"
"316","7.21910112","0.0","0.1385214","0.0","glucose degradation (oxidative)","1","1","15","6","XC_0553; XC_1075; XC_1568; XC_2659; XC_3416; XC_4205","false","DHGLUCONATE-PYR-CAT-PWY","8.0","1","0","0","0.68904494","5","false","0","DHGLUCONATE-PYR-CAT-PWY","0","false","0.0"
"319","7.20786517","0.00558624","0.13873733","0.0","D-galacturonate degradation I","2","2","15","4","XC_0122; XC_0949; XC_4198; XC_4209","false","GALACTUROCAT-PWY","5.0","2","0","0","0.68960674","4","false","0","GALACTUROCAT-PWY","1042","false","0.57142857"
"320","8.19101124","3.174E-5","0.12208505","0.0","superpathway of hexuronide and hexuronate degradation","2","2","16","5","XC_0122; XC_0949; XC_4198; XC_4208; XC_4209","false","GALACT-GLUCUROCAT-PWY","2.0","2","0","0","0.64044944","2","false","0","GALACT-GLUCUROCAT-PWY","2","true","1.0"
"321","7.20786517","0.00558624","0.13873733","0.0","&beta;-D-glucuronide and D-glucuronate degradation","2","2","15","4","XC_0122; XC_4198; XC_4208; XC_4209","false","GLUCUROCAT-PWY","5.0","2","0","0","0.68960674","5","false","0","GLUCUROCAT-PWY","1042","false","0.57142857"
"72","7.15730337","1.2696E-4","0.13971743","0.0","sulfate activation for sulfonation","2","2","13","2","XC_0993; XC_0994","false","PWY-5340","3.5","2","0","0","0.69213483","2","false","0","PWY-5340","10","false","0.625"
"73","6.1741573","0.0121665","0.16196542","0.2","sulfate reduction I (assimilatory)","6","6","12","6","XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1334","false","SO4ASSIM-PWY","4.0","6","0","1","0.74129213","3","false","0","SO4ASSIM-PWY","2914","true","0.34545455"
"74","5.58426966","0.00107916","0.17907445","0.66666667","3-dehydroquinate biosynthesis I","3","3","13","2","XC_0548; XC_1268","false","PWY-6164","7.33333333","3","0","0","0.77078652","2","false","0","PWY-6164","80","false","0.43137255"
"75","5.79213483","0.0","0.17264791","1.0","chorismate biosynthesis from 3-dehydroquinate","2","2","13","6","XC_0530; XC_1269; XC_1567; XC_2643; XC_4041; XC_4173","false","PWY-6163","7.0","2","0","0","0.76039326","6","false","0","PWY-6163","0","false","0.63636364"
"76","5.33707865","0.17612208","0.18736842","0.08333333","pentose phosphate pathway (non-oxidative branch)","11","11","13","4","XC_0469; XC_0899; XC_0929; XC_3400","false","NONOXIPENT-PWY","3.77777778","11","0","2","0.78314607","5","false","0","NONOXIPENT-PWY","18044","false","0.1754386"
"77","4.80337079","0.34031267","0.20818713","0.14545455","chorismate biosynthesis I","12","12","12","8","XC_0530; XC_0548; XC_1268; XC_1269; XC_1567; XC_2643; XC_4041; XC_4173","false","ARO-PWY","4.36363636","12","0","1","0.80983146","2","false","0","ARO-PWY","59586","true","0.14935065"
"78","4.93820225","0.10605125","0.20250284","0.5","superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis","5","5","12","19","XC_0100; XC_0473; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_1268; XC_1269; XC_1567; XC_1573; XC_1575; XC_1577; XC_2643; XC_2644; XC_2760; XC_3676; XC_4041; XC_4173","false","COMPLETE-ARO-PWY","6.6","5","0","0","0.80308989","4","false","0","COMPLETE-ARO-PWY","21972","true","0.3"
"79","5.56179775","0.0976515","0.17979798","0.16666667","superpathway of lysine, threonine and methionine biosynthesis I","4","4","12","17","XC_0330; XC_0662; XC_0882; XC_1103; XC_1252; XC_1331; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493; XC_2724; XC_2725; XC_2851; XC_2854; XC_3635","false","P4-PWY","5.0","4","0","0","0.77191011","2","false","0","P4-PWY","14256","true","0.3"
"80","5.28089888","0.11453442","0.1893617","0.2","cysteine biosynthesis I","7","7","11","2","XC_0982; XC_3655","false","CYSTSYN-PWY","4.5","7","0","1","0.78595506","2","false","0","CYSTSYN-PWY","13764","false","0.22807018"
"81","6.51123596","0.0443725","0.15358067","0.0","aspartate superpathway","3","3","13","22","XC_0330; XC_0662; XC_0882; XC_1067; XC_1103; XC_1252; XC_1331; XC_1372; XC_1500; XC_1569; XC_1611; XC_1701; XC_1983; XC_2349; XC_2389; XC_2493; XC_2724; XC_2725; XC_2851; XC_2854; XC_3471; XC_3635","false","PWY0-781","2.66666667","3","0","0","0.7244382","3","false","0","PWY0-781","4086","true","0.33333333"
"82","7.47191011","0.01013994","0.13383459","0.33333333","superpathway of leucine, valine, and isoleucine biosynthesis","3","3","15","12","XC_0356; XC_0391; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_1255; XC_3380","false","BRANCHED-CHAIN-AA-SYN-PWY","3.0","3","0","0","0.67640449","3","false","0","BRANCHED-CHAIN-AA-SYN-PWY","1682","true","0.44444444"
"83","6.19662921","0.0","0.16137806","1.0","superpathway of serine and glycine biosynthesis I","2","2","13","5","XC_0020; XC_0474; XC_2364; XC_2645; XC_3544","false","SER-GLYSYN-PWY","4.5","2","0","0","0.74016854","2","false","0","SER-GLYSYN-PWY","0","true","0.64285714"
"85","7.02247191","0.0443725","0.1424","0.0","superpathway of alanine biosynthesis","3","3","14","6","XC_0800; XC_1344; XC_1347; XC_2351; XC_3380; XC_3718","false","PWY0-1061","2.66666667","3","0","0","0.6988764","3","false","0","PWY0-1061","7990","true","0.33333333"
"86","8.01685393","0.0","0.12473721","0.0","alanine biosynthesis III","1","1","15","2","XC_1344; XC_1347","false","PWY0-1021","3.0","1","0","0","0.6491573","1","false","0","PWY0-1021","0","false","0.0"
"87","6.07303371","0.138213","0.16466235","0.2","alanine biosynthesis I","9","9","13","3","XC_2351; XC_3380; XC_3718","false","ALANINE-VALINESYN-PWY","4.8","9","0","4","0.74634831","3","false","0","ALANINE-VALINESYN-PWY","27022","false","0.33846154"
"88","6.93820225","0.08316486","0.14412955","0.16666667","valine biosynthesis","7","7","14","5","XC_0356; XC_0839; XC_0840; XC_0841; XC_3380","false","VALSYN-PWY","4.0","7","0","3","0.70308989","4","false","0","VALSYN-PWY","16188","false","0.29166667"
"89","7.99438202","0.02234495","0.12508784","0.0","alanine biosynthesis II","2","2","15","1","XC_0800","false","ALANINE-SYN2-PWY","2.5","2","0","0","0.6502809","1","false","0","ALANINE-SYN2-PWY","4000","false","0.5"
"345","7.28089888","0.0","0.13734568","0.0","methylglyoxal degradation I","1","1","14","5","XC_0202; XC_2897; XC_3258; XC_3526; XC_3658","false","PWY-5386","5.0","1","0","0","0.68595506","3","false","0","PWY-5386","0","false","0.0"
"90","8.15730337","0.0","0.12258953","0.0","arginine biosynthesis III","1","1","14","10","XC_0882; XC_1869; XC_1871; XC_1872; XC_1873; XC_1874; XC_1875; XC_1876; XC_2346; XC_2348","false","PWY-5154","2.0","1","0","0","0.64213483","9","false","0","PWY-5154","0","false","0.0"
"346","6.28651685","0.1077071","0.1590706","0.0","pyruvate decarboxylation to acetyl CoA","5","5","13","6","XC_0216; XC_0443; XC_0444; XC_0588; XC_3689; XC_3691","false","PYRUVDEHYD-PWY","4.0","5","0","0","0.73567416","3","false","0","PYRUVDEHYD-PWY","12162","false","0.2"
"91","7.16292135","0.01123596","0.13960784","0.0","","2","2","13",,"","false","PROLINE-SYN","4.5","2","0","0","0.69185393",,"false","0","PROLINE-SYN","1098","false","0.5"
"347","7.28089888","0.0","0.13734568","0.0","L-lactaldehyde degradation (aerobic)","1","1","14","1","XC_0110","false","PWY0-1317","5.0","1","0","0","0.68595506","2","false","0","PWY0-1317","0","false","0.0"
"92","6.08426966","0.04789035","0.16435826","0.0","arginine biosynthesis II (acetyl cycle)","2","2","12","9","XC_0882; XC_1869; XC_1871; XC_1873; XC_1874; XC_1875; XC_1876; XC_2346; XC_2348","false","ARGSYNBSUB-PWY","5.0","2","0","0","0.74578652","9","false","0","ARGSYNBSUB-PWY","4690","false","0.5"
"93","6.11235955","0.06882915","0.16360294","0.13333333","superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis","8","8","13","10","XC_1367; XC_1858; XC_1923; XC_2346; XC_2348; XC_2448; XC_2534; XC_2867; XC_3931; XC_4226","false","PWY0-162","2.33333333","8","0","1","0.74438202","2","false","0","PWY0-162","6132","true","0.26190476"
"94","5.55617978","0.19526704","0.17997978","0.0","","4","4","11",,"","false","GLUTAMATE-SYN","2.5","4","0","0","0.77219101",,"false","0","GLUTAMATE-SYN","18042","false","0.25"
"100","8.86516854","0.0","0.11280101","1.0","&beta;-alanine biosynthesis III","2","2","16","1","XC_2466","false","PWY-5155","4.5","2","0","0","0.60674157","1","false","0","PWY-5155","0","false","0.75"
"101","7.87640449","0.05538628","0.12696148","0.13333333","phosphopantothenate biosynthesis I","7","7","15","4","XC_2467; XC_2468; XC_4025; XC_4070","false","PANTO-PWY","2.16666667","7","0","1","0.65617978","4","false","0","PANTO-PWY","10646","false","0.27777778"
"102","8.85955056","3.174E-5","0.11287254","0.66666667","pantothenate and coenzyme A biosynthesis I","3","3","16","8","XC_1055; XC_1723; XC_2466; XC_2467; XC_2468; XC_3943; XC_4025; XC_4070","false","PANTOSYN-PWY","3.33333333","3","0","0","0.60702247","3","false","0","PANTOSYN-PWY","2","true","0.55555556"
"103","6.12921348","0.00369242","0.16315307","0.66666667","cysteine biosynthesis III (mammalia)","3","3","13","5","XC_0982; XC_3471; XC_3482; XC_3636; XC_3655","false","PWY-6292","4.33333333","3","0","0","0.74353933","2","false","0","PWY-6292","552","true","0.48148148"
"104","5.20786517","0.1690231","0.19201726","0.14285714","serine biosynthesis","10","10","12","3","XC_0020; XC_2364; XC_2645","false","SERSYN-PWY","3.42857143","10","0","3","0.78960674","3","false","0","SERSYN-PWY","21122","false","0.21904762"
"105","5.71910112","0.00639702","0.17485265","0.66666667","superpathway of sulfate assimilation and cysteine biosynthesis","3","3","12","11","XC_0020; XC_0982; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1334; XC_2364; XC_2645; XC_3655","false","SULFATE-CYS-PWY","6.0","3","0","0","0.76404494","3","false","0","SULFATE-CYS-PWY","1358","true","0.42857143"
"106","5.8258427","0.03170121","0.17164899","0.33333333","cysteine biosynthesis/homocysteine degradation","4","4","12","3","XC_0982; XC_3636; XC_3655","false","HOMOCYSDEGR-PWY","4.25","4","0","0","0.75870787","2","false","0","HOMOCYSDEGR-PWY","4762","false","0.33333333"
"107","5.92134831","0.03109561","0.16888046","0.3","homocysteine biosynthesis","6","6","12","3","XC_1090; XC_1251; XC_1889","false","PWY-5344","4.8","6","0","1","0.75393258","2","false","0","PWY-5344","5198","false","0.27058824"
"108","6.81460674","0.0","0.14674361","1.0","methionine degradation I (to homocysteine)","2","2","13","2","XC_3471; XC_3482","false","METHIONINE-DEG1-PWY","3.5","2","0","0","0.70926966","3","false","0","METHIONINE-DEG1-PWY","0","false","0.875"
"109","5.16292135","0.16918038","0.19368879","0.33333333","glutamate biosynthesis I","4","4","11","2","XC_0031; XC_0032","false","GLUTSYN-PWY","4.75","4","0","0","0.79185393","1","false","0","GLUTSYN-PWY","41984","false","0.43181818"
"110","4.88764045","0.35318625","0.2045977","0.16666667","glutamine biosynthesis I","4","4","10","4","XC_0194; XC_0562; XC_1768; XC_1770","false","GLNSYN-PWY","3.75","4","0","0","0.80561798","1","false","0","GLNSYN-PWY","70124","false","0.29545455"
"111","5.1741573","0.08173888","0.19326819","0.33333333","ammonia assimilation cycle III","3","3","11","6","XC_0031; XC_0032; XC_0194; XC_0562; XC_1768; XC_1770","false","AMMASSIM-PWY","4.33333333","3","0","0","0.79129213","2","false","0","AMMASSIM-PWY","20774","true","0.44444444"
"114","6.19662921","0.0","0.16137806","1.0","glycine biosynthesis I","3","3","13","2","XC_0474; XC_3544","false","GLYSYN-PWY","4.5","3","0","1","0.74016854","1","false","0","GLYSYN-PWY","0","false","0.64285714"
"115","6.57303371","0.03352763","0.15213675","0.0","histidine biosynthesis","2","2","15","10","XC_0889; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2665","false","HISTSYN-PWY","3.5","2","0","0","0.72134831","10","false","0","HISTSYN-PWY","1922","false","0.5"
"116","6.66292135","0.03830355","0.15008432","0.0","","3","3","15",,"","false","IMP-BIOSYNTHESIS","6.66666667","3","0","0","0.71685393",,"false","0","IMP-BIOSYNTHESIS","6560","false","0.43589744"
"372","8.87078652","0.0","0.11272958","0.0","valine degradation I","1","1","16","9","XC_0443; XC_2332; XC_2356; XC_2977; XC_2978; XC_2979; XC_2980; XC_3380; XC_3420","false","VALDEG-PWY","6.0","1","0","0","0.60646067","8","false","0","VALDEG-PWY","0","false","0.0"
"117","5.90449438","0.07861927","0.16936251","0.16666667","","4","4","14",,"","false","PRPP-BIOSYNTHESIS","5.0","4","0","0","0.75477528",,"false","0","PRPP-BIOSYNTHESIS","6380","false","0.3"
"118","6.74157303","0.00914843","0.14833333","0.66666667","isoleucine biosynthesis I","3","3","14","14","XC_0356; XC_0391; XC_0838; XC_0839; XC_0840; XC_0841; XC_1253; XC_1255; XC_1372; XC_1569; XC_2386; XC_2388; XC_2389; XC_3380","false","PWY-3001","5.33333333","3","0","0","0.71292135","3","false","0","PWY-3001","1948","true","0.48484848"
"119","7.55617978","0.01115482","0.13234201","0.33333333","isoleucine biosynthesis I (from threonine)","4","4","15","8","XC_0356; XC_0391; XC_0838; XC_0839; XC_0840; XC_0841; XC_1255; XC_3380","false","ILEUSYN-PWY","3.33333333","4","0","1","0.67219101","5","false","0","ILEUSYN-PWY","1574","false","0.5"
"120","6.73595506","0.00981497","0.14845705","0.5","threonine biosynthesis from homoserine","5","5","14","2","XC_2386; XC_2388","false","HOMOSER-THRESYN-PWY","4.25","5","0","1","0.71320225","2","false","0","HOMOSER-THRESYN-PWY","1970","false","0.38636364"
"121","7.71910112","0.0","0.12954876","1.0","leucine biosynthesis","3","3","15","5","XC_0833; XC_0834; XC_0836; XC_0837; XC_3380","false","LEUSYN-PWY","3.5","3","0","1","0.66404494","6","false","0","LEUSYN-PWY","0","false","0.7"
"122","5.68539326","0.13110052","0.17588933","0.2","lysine biosynthesis I","5","5","13","12","XC_0662; XC_0882; XC_1103; XC_1331; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493; XC_2851; XC_2854","false","DAPLYSINESYN-PWY","6.0","5","0","0","0.76573034","9","false","0","DAPLYSINESYN-PWY","23740","false","0.31111111"
"123","5.86516854","0.10679709","0.17049808","0.13888889","homoserine biosynthesis","9","9","13","4","XC_1253; XC_1372; XC_1569; XC_2389","false","HOMOSERSYN-PWY","3.66666667","9","0","0","0.75674157","3","false","0","HOMOSERSYN-PWY","18044","false","0.19753086"
"379","9.97191011","0.0","0.10028169","0.0","reductive acetyl coenzyme A pathway","1","1","17","4","XC_0326; XC_1762; XC_1933; XC_3496","false","CODH-PWY","2.0","1","0","0","0.55140449","8","false","0","CODH-PWY","0","false","0.0"
"124","6.32022472","0.0","0.15822222","1.0","homoserine and methionine biosynthesis","2","2","13","9","XC_0330; XC_1252; XC_1253; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_3635","false","METSYN-PWY","7.5","2","0","0","0.73398876","2","false","0","METSYN-PWY","0","true","0.625"
"380","8.26404494","0.0","0.12100612","0.0","formaldehyde assimilation I (serine pathway)","2","2","15","12","XC_0293; XC_0474; XC_1063; XC_1404; XC_2371; XC_2531; XC_3287; XC_3307; XC_3479; XC_3488; XC_3544; XC_4315","false","PWY-1622","2.0","2","0","1","0.63679775","13","false","0","PWY-1622","0","false","0.0"
"125","6.32022472","0.0","0.15822222","1.0","superpathway of methionine biosynthesis (transsulfuration)","2","2","13","9","XC_0330; XC_1252; XC_1253; XC_1372; XC_1569; XC_2389; XC_2724; XC_2725; XC_3635","false","PWY-5347","7.5","2","0","0","0.73398876","2","false","0","PWY-5347","0","true","0.625"
"381","7.26966292","0.01123596","0.13755796","0.0","glyoxylate cycle","3","3","14","7","XC_0247; XC_0248; XC_0944; XC_2326; XC_2329; XC_3213; XC_3307","false","GLYOXYLATE-BYPASS","3.0","3","0","1","0.68651685","6","false","0","GLYOXYLATE-BYPASS","1064","false","0.5"
"126","6.43258427","0.00492245","0.15545852","0.5","superpathway of methionine biosynthesis (by sulfhydrylation)","4","4","13","16","XC_0330; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1090; XC_1251; XC_1253; XC_1334; XC_1372; XC_1569; XC_1889; XC_2389; XC_2724; XC_2725","false","PWY-5345","5.25","4","0","0","0.72837079","4","false","0","PWY-5345","1076","true","0.35"
"127","5.62921348","0.13756004","0.17764471","0.2","methionine biosynthesis I","6","6","12","5","XC_0330; XC_1252; XC_2724; XC_2725; XC_3635","false","HOMOSER-METSYN-PWY","5.16666667","6","0","0","0.76853933","5","false","0","HOMOSER-METSYN-PWY","19348","false","0.2173913"
"128","6.91011236","0.0","0.14471545","1.0","methionine biosynthesis III","2","2","13","3","XC_0330; XC_2724; XC_2725","false","HSERMETANA-PWY","4.5","2","0","0","0.70449438","2","false","0","HSERMETANA-PWY","0","false","0.9"
"129","8.47752809","0.0","0.11795891","0.0","<i>S</i>-adenosyl-L-methionine cycle I","1","1","15","2","XC_0330; XC_3471","false","PWY-6151","3.0","1","0","0","0.6261236","5","false","0","PWY-6151","0","true","0.0"
"385","6.68539326","0.00198617","0.14957983","0.0","D-gluconate degradation","2","2","15","1","XC_4170","false","GLUCONSUPER-PWY","6.0","2","0","0","0.71573034","1","false","0","GLUCONSUPER-PWY","164","false","0.55555556"
"386","6.14606742","0.01367759","0.16270567","0.16666667","pentose phosphate pathway","4","4","14","8","XC_0469; XC_0725; XC_0899; XC_0929; XC_1975; XC_1977; XC_3400; XC_4082","false","PENTOSE-P-PWY","4.0","4","0","0","0.74269663","2","false","0","PENTOSE-P-PWY","2066","true","0.35"
"131","8.47752809","0.0","0.11795891","0.0","<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I","1","1","15","4","XC_1899; XC_2369; XC_2371; XC_2661","false","PWY-6755","3.0","1","0","0","0.6261236","6","false","0","PWY-6755","0","false","0.0"
"132","7.48314607","0.02240843","0.13363363","0.0","S-adenosyl-L-methionine biosynthesis","3","3","14","1","XC_3471","false","SAM-PWY","1.66666667","3","0","0","0.6758427","1","false","0","SAM-PWY","2050","false","0.33333333"
"389","7.21910112","0.0","0.1385214","0.0","alginate degradation","1","1","15","2","XC_0122; XC_4305","false","PWY-6986","8.0","1","0","0","0.68904494","6","false","0","PWY-6986","0","false","0.0"
"134","6.79775281","0.0","0.14710744","1.0","threonine biosynthesis","2","2","14","6","XC_1253; XC_1372; XC_1569; XC_2386; XC_2388; XC_2389","false","THRESYN-PWY","6.5","2","0","0","0.71011236","2","false","0","THRESYN-PWY","0","true","0.65"
"135","5.65730337","0.0","0.17676266","1.0","phenylalanine biosynthesis I","4","4","13","3","XC_0100; XC_2644; XC_3676","false","PHESYN","7.33333333","4","0","1","0.76713483","3","false","0","PHESYN","0","false","0.52380952"
"136","5.51123596","0.14860793","0.1814475","0.33333333","tyrosine biosynthesis I","7","7","13","3","XC_0100; XC_2760; XC_3676","false","TYRSYN","6.83333333","7","0","1","0.7744382","3","false","0","TYRSYN","32336","false","0.28472222"
"137","6.5505618","0.0","0.15265866","0.0","proline biosynthesis I","1","1","12","3","XC_1356; XC_1879; XC_1880","false","PROSYN-PWY","4.0","1","0","0","0.72247191","4","false","0","PROSYN-PWY","0","false","0.0"
"138","4.67977528","0.39301155","0.21368547","0.16666667","tryptophan biosynthesis","5","5","11","7","XC_0473; XC_0481; XC_0483; XC_0484; XC_1573; XC_1575; XC_1577","false","TRPSYN-PWY","6.75","5","0","1","0.81601124","6","false","0","TRPSYN-PWY","77228","false","0.3125"
"401","7.12921348","6.348E-5","0.14026793","0.0","xylose degradation IV","2","2","15","19","XC_0469; XC_0725; XC_0899; XC_0929; XC_0976; XC_0978; XC_1404; XC_1975; XC_1977; XC_2371; XC_2477; XC_2478; XC_2531; XC_3287; XC_3400; XC_3488; XC_3526; XC_4082; XC_4191","false","PWY-6901","3.0","2","0","0","0.69353933","10","false","0","PWY-6901","4","true","0.66666667"
"146","7.98314607","0.0","0.1252639","0.0","dTDP-L-rhamnose biosynthesis I","1","1","15","4","XC_3610; XC_3611; XC_3612; XC_3613","false","DTDPRHAMSYN-PWY","2.0","1","0","0","0.6508427","4","false","0","DTDPRHAMSYN-PWY","0","false","0.0"
"402","6.32022472","0.00455174","0.15822222","0.0","xylose degradation I","2","2","14","3","XC_2477; XC_2478; XC_4191","false","XYLCAT-PWY","5.5","2","0","0","0.73398876","2","false","0","XYLCAT-PWY","1002","false","0.5625"
"147","6.98876404","0.01123596","0.14308682","0.0","<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)","2","2","14","9","XC_0753; XC_1579; XC_3610; XC_3611; XC_3612; XC_3613; XC_3663; XC_3674; XC_3769","false","OANTIGEN-PWY","3.0","2","0","0","0.7005618","3","false","0","OANTIGEN-PWY","1958","true","0.5"
"149","8.97752809","0.01123596","0.11138924","0.0","gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>)","2","2","16","17","XC_0326; XC_0527; XC_0978; XC_0979; XC_1404; XC_1587; XC_1762; XC_1933; XC_2371; XC_2531; XC_2678; XC_2704; XC_2819; XC_3287; XC_3479; XC_3488; XC_3496","false","PWY-6142","1.5","2","0","0","0.6011236","13","false","0","PWY-6142","2002","true","0.5"
"408","6.33146067","0.0","0.15794144","0.0","purine ribonucleosides degradation to ribose-1-phosphate","1","1","14","2","XC_0304; XC_2956","false","PWY0-1296","9.0","1","0","0","0.73342697","5","false","0","PWY0-1296","0","false","0.0"
"409","6.33146067","0.0","0.15794144","0.0","purine deoxyribonucleosides degradation to 2'-deoxyribose-1-phosphate","1","1","14","2","XC_0304; XC_2956","false","PWY-7179","9.0","1","0","0","0.73342697","4","false","0","PWY-7179","0","false","0.0"
