I,T,V
49.2681350708008,399999936,0.14821894466877
51.9362335205078,399999936,0.156228616833687
54.7494964599609,399999936,0.164675459265709
57.7165451049805,399999936,0.173585370182991
60.8460159301758,399999904,0.182984218001366
64.1465377807617,399999904,0.192897886037827
67.6267395019531,399999904,0.203352257609367
71.2952423095703,399999904,0.214373186230659
75.1606903076172,399999904,0.225986570119858
79.2317810058594,399999904,0.238218501210213
83.5197067260742,399999904,0.251102566719055
88.0389633178711,399999904,0.264682352542877
92.8042068481445,399999872,0.279001861810684
97.8301391601563,399999872,0.294105291366577
103.131462097168,399999872,0.31003674864769
108.722854614258,399999872,0.326840430498123
114.619003295898,399999872,0.344560414552689
120.834609985352,399999840,0.363240867853165
127.38436126709,399999840,0.382925897836685
134.283004760742,399999840,0.403659850358963
141.548843383789,399999840,0.425497740507126
149.206329345703,399999808,0.448513001203537
157.280487060547,399999808,0.472780853509903
165.796310424805,399999808,0.498376488685608
174.778854370117,399999776,0.525375127792358
184.253128051758,399999776,0.553851962089539
194.244201660156,399999744,0.5838822722435
204.776992797852,399999744,0.615541040897369
215.876586914063,399999712,0.648903608322144
227.567962646484,399999712,0.684045016765594
239.881301879883,399999680,0.72105610370636
252.857498168945,399999680,0.760059654712677
266.539428710938,399999648,0.80118465423584
280.969421386719,399999616,0.844558298587799
296.1904296875,399999616,0.890309631824493
312.244934082031,399999584,0.938566327095032
329.175354003906,399999552,0.989455997943878
347.024658203125,399999552,1.04310774803162
365.835144042969,399999520,1.09964871406555
385.649810791016,399999488,1.15920794010162
406.517486572266,399999456,1.22193253040314
428.507568359375,399999424,1.28803098201752
451.692260742188,399999392,1.35772025585175
476.144622802734,399999360,1.43121993541718
501.936798095703,399999328,1.5087468624115
529.141845703125,399999296,1.59052073955536
557.831909179688,399999264,1.67675840854645
588.080139160156,399999232,1.7676796913147
619.958557128906,399999168,1.86350107192993
653.540405273438,399999136,1.96444284915924
688.906433105469,399999104,2.07074761390686
726.171630859375,399999040,2.1827609539032
765.460266113281,399998976,2.300856590271
806.895324707031,399998944,2.42540383338928
850.601379394531,399998880,2.5567774772644
896.701232910156,399998816,2.69534659385681
945.319396972656,399998752,2.84148550033569
996.578796386719,399998688,2.9955632686615
1050.60400390625,399998624,3.15795493125916
1107.51770019531,399998528,3.32902884483337
1167.45532226563,399998464,3.50919246673584
1230.60705566406,399998368,3.69901728630066
1297.18493652344,399998272,3.89914059638977
1367.3984375,399998176,4.110191822052
1441.45971679688,399998080,4.33280897140503
1519.57788085938,399997984,4.56762075424194
1601.96533203125,399997856,4.81526565551758
1688.83190917969,399997760,5.07637405395508
1780.3876953125,399997632,5.3515772819519
1876.84497070313,399997504,5.64151382446289
1978.42529296875,399997376,5.94684934616089
2085.44775390625,399997216,6.2685432434082
2198.26879882813,399997088,6.60766744613647
2317.24975585938,399996928,6.96530675888062
2442.74731445313,399996736,7.34253454208374
2575.12158203125,399996576,7.74043321609497
2714.7314453125,399996384,8.160080909729
2861.9345703125,399996192,8.60255336761475
3017.0927734375,399996000,9.06893825531006
3180.5634765625,399995776,9.56030941009521
3352.72045898438,399995552,10.0777912139893
3534.08618164063,399995296,10.6229524612427
3725.26879882813,399995072,11.1976222991943
3926.88403320313,399994784,11.8036518096924
4139.541015625,399994496,12.4428730010986
4363.85009765625,399994208,13.1171169281006
4600.42626953125,399993888,13.828236579895
4849.87939453125,399993568,14.5780620574951
5112.82080078125,399993216,15.3684329986572
5389.8623046875,399992864,16.2011871337891
5681.62841796875,399992480,17.0782012939453
5988.98291015625,399992064,18.0020732879639
6312.9599609375,399991648,18.9759120941162
6654.59912109375,399991200,20.0028419494629
7014.94775390625,399990720,21.0860118865967
7395.04443359375,399990208,22.2285442352295
7795.931640625,399989664,23.4335708618164
8218.6513671875,399989120,24.7042236328125
8664.2392578125,399988544,26.0436210632324
9133.748046875,399987904,27.4549217224121
9628.228515625,399987264,28.9412860870361
10149.0859375,399986560,30.5069370269775
10698.0869140625,399985824,32.1571922302246
11277.00390625,399985056,33.8973693847656
11887.609375,399984256,35.7328071594238
12531.6787109375,399983392,37.6688385009766
13210.9794921875,399982496,39.7107772827148
13927.30078125,399981536,41.8639984130859
14682.4091796875,399980544,44.1338157653809
15478.072265625,399979488,46.5255470275879
16316.1015625,399978368,49.0446319580078
17198.76953125,399977184,51.6979026794434
18129.0703125,399975968,54.4943618774414
19110.044921875,399974656,57.4431533813477
20144.677734375,399973280,60.5532531738281
21236.01171875,399971840,63.8338012695313
22387.091796875,399970304,67.2939529418945
23600.89453125,399968704,70.9426727294922
24880.490234375,399967008,74.7891693115234
26228.853515625,399965216,78.842399597168
27649.0390625,399963328,83.1115341186523
29144.849609375,399961344,87.608024597168
30721.25,399959264,92.346794128418
32383.453125,399957056,97.343505859375
34136.5390625,399954720,102.61344909668
35985.69140625,399952288,108.172203063965
37936.08984375,399949696,114.035346984863
39992.8125,399946976,120.218139648438
42161.0390625,399944096,126.736167907715
44445.96875,399941056,133.605056762695
46852.66015625,399937888,140.84001159668
49387.33203125,399934528,148.459747314453
52058.4921875,399930976,156.489852905273
54874.8046875,399927232,164.956359863281
57845.140625,399923296,173.885986328125
60978.15234375,399919168,183.304733276367
64282.65625,399914784,193.239135742188
67767.4921875,399910144,203.715759277344
71441.2890625,399905280,214.760543823242
75312.9453125,399900160,226.400299072266
79391.09375,399894752,238.660934448242
83685.9140625,399889056,251.573120117188
88211.6796875,399883040,265.179779052734
92983.125,399876704,279.525238037109
98015.2578125,399870048,294.654663085938
103323.1015625,399863008,310.613250732422
108921.359375,399855584,327.445251464844
114825.0625,399847744,345.195861816406
121049.2421875,399839488,363.910369873047
127608.578125,399830784,383.632904052734
134518.234375,399821632,404.409088134766
141794.640625,399812000,426.288330078125
149461.5,399801824,449.342071533203
157544.375,399791104,473.647247314453
166068.328125,399779808,499.279327392578
175059.0625,399767872,526.315673828125
184541.59375,399755328,554.831604003906
194541.46875,399742048,584.904113769531
205084.28125,399728064,616.610168457031
216194.984375,399713344,650.024963378906
227899.15625,399697824,685.225524902344
240224.578125,399681472,722.295471191406
253209.9375,399664256,761.351379394531
266898.5625,399646112,802.523986816406
281333.875,399626976,845.944030761719
296558.40625,399606784,891.739929199219
312615.84375,399585472,940.043273925781
329548.71875,399563040,990.982177734375
347400.40625,399539360,1044.68762207031
366214.40625,399514400,1101.29052734375
386033.09375,399488128,1160.91882324219
406902.90625,399460448,1223.71240234375
428887.59375,399431296,1289.86376953125
452060.65625,399400576,1359.59509277344
476495.625,399368160,1433.12829589844
502264.6875,399333984,1510.681640625
529441.4375,399297952,1592.47729492188
558099.4375,399259936,1678.73767089844
588310.8125,399219872,1769.68041992188
620149.125,399177632,1865.52783203125
653688.1875,399133152,1966.5029296875
689002.625,399086304,2072.83129882813
726199.625,399036960,2184.83715820313
765401.0625,398984960,2302.89038085938
806731.1875,398930144,2427.36743164063
850314.375,398872320,2558.64575195313
896272.5625,398811360,2697.09448242188
944731.125,398747072,2843.09350585938
995811.625,398679296,2997.01220703125
1049638.625,398607872,3159.2275390625
1106336.75,398532640,3330.11743164063
1166030.5,398453440,3510.05932617188
1228892.75,398370048,3699.57958984375
1295131.5,398282144,3899.3125
1364951.875,398189504,4109.8837890625
1438562.875,398091808,4331.93115234375
1516173.75,397988800,4566.091796875
1597989.125,397880224,4812.99072265625
1684219.875,397765760,5073.2705078125
1775070.25,397645184,5347.55419921875
1870749.75,397518144,5636.48095703125
1971470.625,397384448,5940.69775390625
2077505.875,397243680,6261.04345703125
2189202.25,397095360,6598.5859375
2306901.25,396939072,6954.3779296875
2430950.75,396774336,7329.49072265625
2561699,396600672,7724.99755859375
2699486.5,396417664,8141.94921875
2844661.75,396224800,8581.41796875
2997573.25,396021664,9044.4775390625
3158561,395807744,9532.177734375
3327975.75,395582624,10045.59765625
3506260.5,395345696,10586.1162109375
3693966,395096224,11155.4638671875
3891666,394833408,11755.4365234375
4099918.75,394556544,12387.7880859375
4319294,394264832,13054.306640625
4550362,393957504,13756.7802734375
4793680,393633856,14496.9599609375
5049823.5,393293056,15276.6474609375
5319348.5,392934400,16097.591796875
5602828,392557120,16961.5859375
5900950.5,392160256,17870.826171875
6214585.5,391742688,18828.12890625
6544638.5,391303104,19836.421875
6892017,390840352,20898.646484375
7257606.5,390353216,22017.671875
7642314,389840416,23196.435546875
8047047.5,389300800,24437.876953125
8472691,388733120,25744.86328125
8920161,388136128,27120.361328125
9390341,387508672,28567.23046875
9884269,386849312,30088.912109375
10403273,386156192,31689.943359375
10948692,385427520,33374.921875
11521903,384661376,35148.57421875
12124242,383855904,37015.484375
12757077,383009248,38980.3515625
13421780,382119488,41047.87109375
14119682,381184800,43222.625
14852152,380203296,45509.3046875
15620565,379173088,47912.625
16426356,378092192,50437.68359375
17271334,376958016,53091.33984375
18157370,375767872,55880.75390625
19086284,374519168,58812.91796875
20059964,373209248,61895.05859375
21080228,371835488,65134.15625
22148948,370395200,68537.375
23267996,368885760,72111.8984375
24439188,367304512,75864.6875
25664418,365648800,79803
26945528,363915936,83934.2578125
28284550,362102784,88268.0234375
29683556,360206144,92814.359375
31144538,358222912,97583.0546875
32669564,356149856,102584.15625
34260708,353983712,107827.75
35919956,351721440,113323.5859375
37649380,349359808,119081.7421875
39451060,346895552,125112.296875
41326968,344325600,131425
43279108,341646720,138030.265625
45308720,338856384,144939.34375
47416956,335951968,152164.28125
49604960,332930880,159717.140625
51873764,329790656,167609.53125
54224560,326528640,175853.6875
56658372,323142432,184461.203125
59176344,319629408,193444.15625
61779644,315986976,202814.640625
64469276,312212704,212584.21875
67246128,308304256,222764.796875
70109088,304261312,233367.03125
73056024,300084672,244400.59375
76084728,295775168,255874.890625
79193360,291333184,267800.65625
82379712,286759520,280187.28125
85641592,282055104,293044.1875
88977152,277220288,306382.15625
92384192,272255872,320210.5625
95860504,267162768,334538.75
99403960,261941664,349377.0625
103008904,256597376,364728.28125
106667824,251136912,380591.65625
110373584,245566688,396968.09375
114118648,239893744,413856.8125
117895456,234125120,431256.90625
121696912,228267184,449169.4375
125515456,222327008,467593.53125
129343680,216311392,486528.96875
133174032,210227408,505974.75
136999280,204081600,525931.5
140809872,197883984,546387.875
144594784,191646736,567325.125
148343408,185381360,588726.5625
152044672,179100080,610573.25
155687552,172815136,632846
159261408,166538016,655528.4375
162755200,160280976,678601.4375
166157888,154056208,702045.8125
169458832,147875248,725845.25
172647056,141750288,749980.25
175713536,135692256,774424.6875
178650912,129711376,799143.9375
181452272,123817104,824105.8125
184110304,118019592,849275.375
186617792,112328992,874617.5
188967744,106754784,900100.1875
191152912,101307120,925688.375
193166048,95996128,951347.0625
195000160,90831320,977044.0625
196648096,85822736,1002744.5
198106464,80976888,1028412.9375
199376848,76295120,1054016.625
200461008,71779048,1079520
201360736,67430272,1104887.25
202077936,63249856,1130085.5
202614352,59239408,1155079.25
202971824,55400492,1179832.75
203152160,51734228,1204313.125
203157200,48242200,1228484.875
202988752,44925792,1252313
202650672,41784244,1275767.25
202150032,38812556,1298827.75
201494336,36005724,1321473.375
200691088,33358718,1343682.5
199747696,30866198,1365436.375
198671632,28523140,1386713.75
197470432,26324496,1407493.125
196151456,24264966,1427755.625
194722224,22339506,1447479.875
193190272,20543050,1466644.875
191562752,18870132,1485236
189846656,17315050,1503247.375
188048832,15871971,1520675.125
186176208,14535116,1537515
184235488,13298549,1553764.125
182233616,12156490,1569418.375
180177536,11103148,1584473.125
178073920,10132609,1598925.75
175929712,9239083,1612772
173751872,8416769,1626007.375
171546400,7660245,1638631.375
169317536,6965591.5,1650649
167069152,6329142.5,1662066.125
164804896,5747158.5,1672890.375
162528608,5215976,1683127.875
160244176,4731922.5,1692784.875
157955232,4291270.5,1701868.75
155665616,3890350,1710385.5
153379248,3525484.5,1718341.625
151099712,3192956,1725744.25
148830496,2889412.25,1732600.25
146573408,2612780.75,1738919.375
144329952,2361325.5,1744711.75
142101392,2133281.25,1749988.375
139889184,1926912.5,1754759.125
137694864,1740480.25,1759034.5
135519664,1572224.375,1762825
133365080,1420406.625,1766140.875
131232608,1283286.125,1768992.5
129123504,1159106.75,1771390.25
127039112,1046254.5,1773344.625
124980016,943801.0625,1774865.75
122946296,851039,1775964.5
120938280,767272.9375,1776651
118956192,691803.5,1776935.75
117000360,623933.625,1776829.25
115070864,562958.75,1776341.875
113168024,508182.15625,1775484.125
111292144,458906.1875,1774266.375
109443320,414427.625,1772699.125
107621832,374086.65625,1770792.75
105827672,337502.65625,1768556.625
104060504,304416.78125,1765999.75
102320192,274575.125,1763131.375
100606600,247723.34375,1759960.75
98919392,223603.96875,1756496.5
97258440,201962.703125,1752748
95623608,182544.890625,1748724.375
94014568,165093.671875,1744434.625
92431168,149354.4375,1739887.75
90873280,135081.78125,1735093
89340496,122126.640625,1730058.125
87832560,110399.6875,1724790.625
86349152,99811.8125,1719298
84890008,90274.2421875,1713587.875
83454696,81697.109375,1707667.25
82042960,73991.6953125,1701543.75
80654520,67069.1171875,1695225.125
79288960,60839.72265625,1688718.25
77946016,55214.6796875,1682030.875
76625416,50107.15234375,1675170.625
75326728,45461.08203125,1668143.375
74049696,41245.35546875,1660955.5
72794048,37429.42578125,1653613.125
71559352,33982.2890625,1646121.5
70345344,30873.4140625,1638486.875
69151696,28072.09375,1630715.25
67978144,25547.724609375,1622812.625
66824272,23269.41796875,1614784.375
65689796,21206.57421875,1606636.75
64574444,19328.978515625,1598375.875
63477828,17615.775390625,1590006.375
62399696,16055.94921875,1581533.125
61339804,14638.8876953125,1572961.125
60297780,13353.8134765625,1564294.375
59273380,12190.119140625,1555537.625
58266352,11137.17578125,1546696
57276328,10184.2353515625,1537773.125
56303064,9320.6748046875,1528774.25
55346304,8535.85546875,1519704
54405688,7819.12353515625,1510566.5
53480980,7162.755859375,1501366.125
52571964,6562.73046875,1492106.875
51678324,6015.20654296875,1482791.375
50799848,5516.41357421875,1473423.75
49936284,5062.556640625,1464007.25
49087416,4649.857421875,1454545.875
48252932,4274.48876953125,1445042.375
47432616,3932.67309570313,1435500.75
46626248,3620.62719726563,1425924.75
45833516,3334.54296875,1416317.25
45054220,3071.4814453125,1406681.75
44288176,2829.91674804688,1397021.25
43535108,2608.43530273438,1387337.875
42794840,2405.65112304688,1377634.375
42067188,2220.17504882813,1367914
41351880,2050.59741210938,1358178.625
40648740,1895.53002929688,1348431.125
39957552,1753.57727050781,1338674.25
39278132,1623.34838867188,1328911
38610216,1503.43884277344,1319143.25
37953628,1392.70166015625,1309373.75
37308212,1290.53247070313,1299605.125
36673740,1196.38940429688,1289838.375
36050056,1109.74243164063,1280075.875
35437008,1030.060546875,1270320.125
34834372,956.803649902344,1260572
34241988,889.440795898438,1250834
33659708,827.440307617188,1241108.625
33087298,770.263366699219,1231396.75
32524610,717.378479003906,1221700.875
31971490,668.323974609375,1212023.25
31427742,622.843444824219,1202364.5
30893236,580.725524902344,1192726.5
30367844,541.75830078125,1183111
29851374,505.725280761719,1173518.5
29343696,472.414794921875,1163951
28844660,441.613372802734,1154409.875
28354134,413.108764648438,1144896.75
27871930,386.685363769531,1135412.375
27397916,362.130950927734,1125958.5
26931964,339.253570556641,1116536.75
26473910,317.941436767578,1107147.75
26023640,298.106292724609,1097792.5
25581050,279.659637451172,1088472.375
25145976,262.510864257813,1079187.75
24718308,246.571517944336,1069940
24297938,231.753021240234,1060730.25
23884708,217.96501159668,1051558.875
23478504,205.118927001953,1042427.1875
23079200,193.125595092773,1033336.1875
22686690,181.902252197266,1024287.125
22300832,171.397933959961,1015280
21921532,161.574020385742,1006315.875
21548700,152.391860961914,997395.5625
21182200,143.811767578125,988519.125
20821940,135.795074462891,979687.5625
20467828,128.303085327148,970901.75
20119730,121.296195983887,962161.6875
19777554,114.735710144043,953468.375
19441202,108.582847595215,944822.75
19110550,102.799942016602,936224.75
18785510,97.3633270263672,927675.125
18466010,92.2553405761719,919174.625
18151932,87.4577407836914,910723
17843202,82.9528884887695,902320.875
17539738,78.7230987548828,893968.9375
17241432,74.7502059936523,885666.9375
16948202,71.0165405273438,877415.625
16659961,67.5042572021484,869215.25
16376629,64.1956405639648,861066.625
16098097,61.0731086730957,852969.4375
15824294,58.1249847412109,844924.1875
15555155,55.3427925109863,836931.4375
15290585,52.7177963256836,828990.6875
15030519,50.2415809631348,821102.375
14774890,47.9057083129883,813267.125
14523605,45.7014656066895,805484.3125
14276597,43.6204299926758,797754.5625
14033801,41.6541442871094,790078.3125
13795122,39.7939338684082,782455.0625
13560496,38.0315017700195,774885.375
13329853,36.3607711791992,767369.25
13103139,34.7775077819824,759907.0625
12880273,33.27734375,752498.1875
12661201,31.856086730957,745143
12445867,30.5095443725586,737841.75
12234192,29.233362197876,730594
12026120,28.0233459472656,723399.875
11821596,26.8752899169922,716259.8125
11620541,25.784854888916,709173.25
11422900,24.7478828430176,702140.5
11228622,23.7611808776855,695161.75
11037638,22.8224239349365,688236.375
10849903,21.9294471740723,681364.5625
10665370,21.0800819396973,674546.5625
10483973,20.2720565795898,667781.625
10305664,19.5032024383545,661070
10130397,18.7713432312012,654411.8125
9958107,18.07421875,647806.5625
9788745,17.4096546173096,641254.25
9622259,16.7754573822021,634754.9375
9458606,16.1698780059814,628308.6875
9297728,15.5916442871094,621914.8125
9139586,15.0395936965942,615573.375
8984142,14.5125598907471,609284.5
8831338,14.009313583374,603047.5625
8681136,13.5286893844604,596862.5625
8533498,13.0695180892944,590729.5625
8388365.5,12.6305770874023,584647.9375
8245701.5,12.2106971740723,578617.8125
8105465.5,11.8087091445923,572639.125
7967604.5,11.4235792160034,566711.375
7832086,11.0546293258667,560834.4375
7698872.5,10.7011976242065,555008.1875
7567931,10.3626337051392,549232.5
7439214.5,10.0382490158081,543506.875
7312689.5,9.72739505767822,537831.125
7188323,9.42941951751709,532205.375
7066069,9.14363765716553,526628.875
6945893.5,8.86939811706543,521101.6875
6827763.5,8.60604763031006,515623.78125
6711634.5,8.35298442840576,510194.46875
6597478.5,8.1098108291626,504813.71875
6485268.5,7.87615346908569,499481.4375
6374963.5,7.65161228179932,494197.03125
6266536.5,7.43581342697144,488960.375
6159960,7.22838258743286,483771.4375
6055194,7.02892112731934,478629.53125
5952211,6.83705520629883,473534.65625
5850983.5,6.65240907669067,468486.65625
5751471.5,6.47458600997925,463484.9375
5653648.5,6.30324506759644,458529.40625
5557487.5,6.13813877105713,453619.78125
5462965.5,5.97904634475708,448756
5370048,5.8257269859314,443937.34375
5278713,5.67795991897583,439163.78125
5188936.5,5.53552198410034,434435.15625
5100685,5.39817523956299,429750.84375
5013935.5,5.26569652557373,425110.75
4928665,5.137864112854,420514.75
4844840,5.01443958282471,415962.21875
4762437.5,4.89521503448486,411453.03125
4681438,4.78003978729248,406987.0625
4601812.5,4.66876649856567,402563.71875
4523542.5,4.5612587928772,398182.84375
4446604.5,4.45737791061401,393844.15625
4370979.5,4.35698747634888,389547.5
4296639.5,4.25994062423706,385292.28125
4223565,4.16610097885132,381078.34375
4151736,4.07533311843872,376905.5625
4081124.75,3.9874894618988,372773.34375
4011712.25,3.90244102478027,368681.5625
3943481,3.82009077072144,364630
3876407.5,3.74034476280212,360618.15625
3810475,3.66311812400818,356645.8125
3745667.5,3.58832573890686,352712.84375
3681961.25,3.51587390899658,348818.65625
3619339.75,3.44567728042603,344963.125
3557786.25,3.37765073776245,341146.0625
3497277.75,3.31170105934143,337366.9375
3437797.5,3.24774289131165,333625.53125
3379329,3.18569326400757,329921.71875
3321851.5,3.12548160552979,326254.9375
3265351,3.06705331802368,322625.03125
3209811.75,3.01035189628601,319031.6875
3155220,2.955322265625,315474.78125
3101556,2.9019033908844,311953.75
3048805.5,2.85004067420959,308468.40625
2996955.25,2.79967927932739,305018.59375
2945985,2.75075817108154,301603.8125
2895881,2.70322275161743,298223.8125
2846629.5,2.6570188999176,294878.53125
2798212.25,2.61209869384766,291567.34375
2750618.25,2.56842637062073,288290.15625
2703835.75,2.52596569061279,285046.78125
2657847.75,2.48467564582825,281836.65625
2612642.75,2.4445207118988,278659.6875
2568207.75,2.40546321868896,275515.5625
2524530.75,2.36746668815613,272404.125
2481595,2.33049082756042,269324.84375
2439389.25,2.29449963569641,266277.5625
2397901.5,2.25945711135864,263262.09375
2357118.25,2.22533106803894,260278.09375
2317025.25,2.19209384918213,257325.015625
2277617.25,2.15972471237183,254403.078125
2238879.75,2.12819600105286,251511.765625
2200799.25,2.09747958183289,248650.59375
2163370,2.06755518913269,245819.734375
2126575,2.03839254379272,243018.484375
2090409,2.00997090339661,240247
2054857.75,1.98226225376129,237504.8125
2019907.5,1.95523965358734,234791.40625
1985553.125,1.92888557910919,232106.984375
1951782.75,1.90318012237549,229451.03125
1918584.25,1.87810409069061,226823.140625
1885953.25,1.85364353656769,224223.421875
1853877.875,1.8297792673111,221651.4375
1822346.25,1.80649173259735,219106.734375
1791353.875,1.78376710414886,216589.4375
1760888.875,1.76158607006073,214099.109375
1730939.5,1.73992919921875,211635.296875
1701500.875,1.71878266334534,209198.140625
1672562.125,1.6981292963028,206787.171875
1644112.875,1.67795503139496,204401.984375
1616149.625,1.65825068950653,202042.71875
1588662.375,1.63900232315063,199708.9375
1561641.125,1.62019622325897,197400.21875
1535082,1.60182285308838,195116.671875
1508975,1.58386862277985,192857.90625
1483310.25,1.56631970405579,190623.5
1458083.875,1.54916656017303,188413.546875
1433286,1.532395362854,186227.640625
1408907.125,1.51599407196045,184065.375
1384944.375,1.49995577335358,181926.875
1361389.125,1.48427069187164,179811.734375
1338233,1.46892881393433,177719.578125
1315472.875,1.4539235830307,175650.515625
1293098.625,1.43924379348755,173603.984375
1271107,1.42488300800323,171580.078125
1249489.625,1.41083133220673,169578.421875
1228238.25,1.39707863330841,167598.65625
1207349.375,1.38361847400665,165640.828125
1186815.125,1.37044155597687,163704.59375
1166628.125,1.35754036903381,161789.59375
1146786.125,1.3449102640152,159895.90625
1127281.625,1.33254396915436,158023.1875
1108107.75,1.32043409347534,156171.078125
1089262,1.30857610702515,154339.65625
1070736.875,1.29696273803711,152528.59375
1052525.75,1.28558659553528,150737.515625
1034625.75,1.27444303035736,148966.5
1017029.75,1.26352488994598,147215.21875
999731.125,1.25282502174377,145483.328125
982727.6875,1.24234044551849,143770.875
966013.375,1.23206532001495,142077.578125
949582.1875,1.22199428081512,140403.09375
933432,1.21212422847748,138747.484375
917556.875,1.20244944095612,137110.453125
901950.8125,1.1929646730423,135491.65625
886611.5625,1.18366646766663,133891.171875
871533.1875,1.17454934120178,132308.6875
856709.8125,1.16560804843903,130743.875
842139.25,1.15683937072754,129196.796875
827816.125,1.14823877811432,127667.1640625
813735.5,1.13980209827423,126154.671875
799895.5,1.13152718544006,124659.3828125
786291.125,1.12340974807739,123181.0078125
772917.4375,1.11544561386108,121719.25
759772.4375,1.10763251781464,120274.171875
746851.125,1.09996628761292,118845.4765625
734148.6875,1.09244275093079,117432.890625
721663,1.08505952358246,116036.4453125
709388.3125,1.07781219482422,114655.765625
697323.0625,1.07069873809814,113290.890625
685462.9375,1.06371605396271,111941.546875
673803.6875,1.05686092376709,110607.4921875
662343.8125,1.05013167858124,109288.7578125
651079.125,1.04352509975433,107985.0859375
640005.3125,1.03703796863556,106696.2109375
629120.875,1.03066861629486,105422.1875
618421.625,1.02441382408142,104162.734375
607903.3125,1.01827049255371,102917.6171875
597564.375,1.01223683357239,101686.8515625
587401.0625,1.00631022453308,100470.203125
577409.6875,1.00048816204071,99267.4296875
567589.125,0.994769394397736,98078.5703125
557935.6875,0.989151358604431,96903.390625
548445.9375,0.983631670475006,95741.65625
539118.5,0.97820907831192,94593.390625
529949.8125,0.972881078720093,93458.359375
520936.40625,0.967645168304443,92336.34375
512076.90625,0.962500154972076,91227.359375
503367.78125,0.957443535327911,90131.1875
494805.875,0.952473163604736,89047.5859375
486390.15625,0.947588205337524,87976.609375
478117.625,0.942786693572998,86918.03125
469985.28125,0.93806666135788,85871.6484375
461992.0625,0.933427155017853,84837.4765625
454134.90625,0.928866267204285,83815.3125
446410.9375,0.924382030963898,82804.9453125
438818.9375,0.919973492622375,81806.3984375
431355.4375,0.915638446807861,80819.3828125
424019.1875,0.911375880241394,79843.921875
416807.53125,0.90718412399292,78879.8046875
409717.875,0.903061509132385,77926.859375
402749.375,0.899007439613342,76985.0859375
395899.5,0.895020365715027,76054.3125
389165.71875,0.891098737716675,75134.34375
382547.125,0.887241840362549,74225.1953125
376041.21875,0.883448123931885,73326.671875
369645.5,0.879715979099274,72438.6015625
363359,0.876044869422913,71560.9921875
357179.21875,0.872433066368103,70693.65625
351103.90625,0.868879318237305,69836.4140625
345132.3125,0.865383088588715,68989.2890625
339262.28125,0.861943125724792,68152.1015625
333491.71875,0.858558118343353,67324.6875
327819.875,0.855227649211884,66507.0703125
322244.59375,0.851950407028198,65699.0625
316763.8125,0.848725140094757,64900.5078125
311376.6875,0.845551371574402,64111.41796875
306081.15625,0.842427849769592,63331.6171875
300875.15625,0.839353322982788,62560.9453125
295757.9375,0.836327373981476,61799.4140625
290727.65625,0.83334892988205,61046.86328125
285782.5625,0.830416917800903,60303.14453125
280922.03125,0.827531099319458,59568.2734375
276144.21875,0.824690341949463,58842.08984375
271447.4375,0.821893632411957,58124.4453125
266830.9375,0.819140672683716,57415.3515625
262293.03125,0.816430389881134,56714.65625
257831.921875,0.81376177072525,56022.2109375
253446.921875,0.811134397983551,55338.01953125
249136.34375,0.808547377586365,54661.9375
244898.6875,0.805999875068665,53993.82421875
240733.4375,0.803491592407227,53333.6953125
236638.75,0.801021456718445,52681.359375
232614.09375,0.79858922958374,52036.83203125
228657.96875,0.796194076538086,51399.9765625
