#TIME,N,T_CD4,T_CD8,U,V
3.48503232,3.871116877,1.338109493,2.187609673,2649.072021,268847.5938
3.490032434,3.870738983,1.338735461,2.188392162,2648.893311,269399.9688
3.495032549,3.870183468,1.339682817,2.189594269,2648.621338,270225.375
3.500032663,3.869646311,1.340632915,2.190819502,2648.347168,271044.4063
3.505032778,3.869312763,1.341258645,2.191642046,2648.16626,271580.6875
3.510032892,3.868999243,1.34187746,2.192467451,2647.987061,272108.9063
3.515033007,3.86870575,1.342489243,2.193295717,2647.809326,272629
3.520033121,3.868432283,1.343093991,2.194127083,2647.633545,273141.0313
3.525033236,3.868178844,1.343691707,2.194961071,2647.459473,273644.9688
3.53003335,3.867945433,1.344282389,2.19579792,2647.287354,274140.7813
3.535033464,3.867732286,1.344866037,2.196637869,2647.116943,274628.5313
3.540033579,3.867538929,1.345442653,2.197480679,2646.947998,275108.1875
3.545033693,3.867365599,1.346012473,2.198326349,2646.781006,275579.75
3.550033808,3.867212534,1.346575022,2.199174881,2646.615967,276043.2188
3.555033922,3.867079258,1.347130537,2.200026512,2646.452148,276498.5938
3.560034037,3.866966248,1.347679138,2.200880766,2646.290527,276945.875
3.565034151,3.866873026,1.348220587,2.201737881,2646.130371,277385.0625
3.570034266,3.86680007,1.348755121,2.202598095,2645.894043,278027.6563
3.57503438,3.866747141,1.349282622,2.20346117,2645.661133,278654.0625
3.580034494,3.866714001,1.34980309,2.204327106,2645.508057,279060.875
3.585034609,3.866701365,1.350316405,2.205195904,2645.356934,279459.625
3.590034723,3.866708279,1.350822806,2.206067562,2645.207031,279850.25
3.595034838,3.866759062,1.35156846,2.207380772,2645.059326,280232.7813
3.600034952,3.866849899,1.352300048,2.208699942,2644.91333,280607.2188
3.605035067,3.866937399,1.352778316,2.209583282,2644.769287,280973.5938
3.610035181,3.866937399,1.352778316,2.209583282,2644.626709,281331.8438
3.615035295,3.867044687,1.35324955,2.210469484,2644.486084,281682.0313
3.62003541,3.867172003,1.353713751,2.211358547,2644.347168,282024.0938
3.625035524,3.867319345,1.354171038,2.212250471,2644.209717,282358.0938
3.630035639,3.867486715,1.354621172,2.213145256,2644.074219,282683.9688
3.635035753,3.867674351,1.355064392,2.214042902,2643.94043,283001.7813
3.640035868,3.867882013,1.355500579,2.214943409,2643.808594,283311.5
3.645035982,3.868109465,1.355929732,2.215847015,2643.614258,283759.875
3.650036097,3.868357182,1.356351852,2.216753483,2643.423096,284192.0625
3.655036211,3.868624687,1.356766939,2.217662811,2643.29834,284469.4063
3.660036325,3.868912458,1.357174993,2.218575001,2643.174805,284738.6563
3.66503644,3.869220257,1.357576013,2.219490051,2643.053467,284999.7813
3.670036554,3.869547844,1.357969999,2.220407963,2642.933594,285252.8438
3.675036669,3.869895935,1.358356953,2.221328735,2642.815674,285497.8125
3.680036783,3.870263577,1.358736873,2.222252607,2642.699463,285734.6875
3.685036898,3.870651722,1.359109879,2.22317934,2642.585205,285963.4688
3.690037012,3.871059656,1.359475732,2.224108934,2642.472412,286184.1563
3.695037127,3.871487379,1.359834671,2.225041389,2642.361572,286396.75
3.700037241,3.871935606,1.360186577,2.225976467,2642.252197,286601.2813
3.705037355,3.872403622,1.360531449,2.226914883,2642.144775,286797.6875
3.71003747,3.872891903,1.360869169,2.227855921,2642.039063,286986
3.715037584,3.873399973,1.361199975,2.228800058,2641.935059,287166.2188
3.720037699,3.873399973,1.361199975,2.228800058,2641.782715,287420.375
3.725037813,3.87392807,1.361523747,2.229746819,2641.633789,287658.375
3.730037928,3.874476433,1.361840487,2.230696678,2641.536865,287806.2188
3.735038042,3.875044584,1.362150192,2.231649399,2641.441406,287945.9688
3.740038157,3.875633001,1.362452865,2.232604742,2641.348145,288077.6563
3.745038271,3.876241446,1.362748623,2.233563423,2641.256348,288201.2188
3.750038385,3.876869678,1.363037229,2.234524727,2641.166504,288316.7188
3.7550385,3.877518415,1.363318801,2.23548913,2641.078369,288424.125
3.760038614,3.878186703,1.36359334,2.236456156,2640.991943,288523.4063
3.765038729,3.878875256,1.363860965,2.237426281,2640.907227,288614.625
3.770038843,3.878875256,1.363860965,2.237426281,2640.824219,288697.75
3.775038958,3.879583836,1.364121437,2.238399267,2640.74292,288772.7813
3.780039072,3.880312443,1.364374995,2.239374876,2640.663574,288839.6875
3.785039186,3.881061077,1.364621401,2.240353584,2640.585938,288898.5313
3.790039301,3.881829739,1.364860892,2.241335154,2640.51001,288949.2813
3.795039415,3.882618666,1.36509335,2.242319822,2640.399658,289009.2188
3.80003953,3.883427382,1.365318775,2.243307352,2640.292725,289052.9688
3.805039644,3.884256124,1.365537167,2.244297504,2640.223633,289071.3438
3.810039759,3.884256124,1.365537167,2.244297504,2640.156494,289081.625
3.815039873,3.885105133,1.365748525,2.245290518,2640.091309,289083.8125
3.820039988,3.88597393,1.365952849,2.246286631,2640.027588,289077.9375
3.825040102,3.886862993,1.366150141,2.247285604,2639.965576,289063.9375
3.830040216,3.887771845,1.366340518,2.248287678,2639.905518,289041.8438
3.835040331,3.888700962,1.366523743,2.249292374,2639.847168,289011.6563
3.840040445,3.889649868,1.366699934,2.250299931,2639.790527,288973.4063
3.84504056,3.889649868,1.366699934,2.250299931,2639.735352,288927.0313
3.850040674,3.89061904,1.366869211,2.251310587,2639.682373,288872.5938
3.855040789,3.891608238,1.367031336,2.252323866,2639.630859,288810.0313
3.860040903,3.892617464,1.367186546,2.253340244,2639.581299,288739.375
3.865041018,3.893646479,1.367334723,2.254359484,2639.533447,288660.6563
3.870041132,3.894695997,1.367475867,2.255381584,2639.465088,288526.375
3.875041246,3.894695997,1.367475867,2.255381584,2639.400146,288375.9063
3.880041361,3.895765305,1.367609859,2.256406546,2639.359131,288264.7813
3.885041475,3.896854639,1.367736936,2.257434368,2639.320068,288145.5938
3.89004159,3.897964001,1.367856979,2.25846529,2639.282715,288018.3125
3.895041704,3.89909339,1.36796999,2.259498835,2639.24707,287882.9375
3.900041819,3.89909339,1.36796999,2.259498835,2639.213135,287739.4375
3.905041933,3.900243044,1.368075967,2.260535479,2639.181152,287587.9063
3.910042048,3.901412487,1.368174911,2.261574984,2639.150635,287428.2188
3.915042162,3.902602196,1.36826694,2.26261735,2639.121826,287260.4688
3.920042276,3.903811693,1.368351817,2.263662577,2639.095215,287084.625
3.925042391,3.905041218,1.36842978,2.264710665,2639.070068,286900.6875
3.930042505,3.905041218,1.36842978,2.264710665,2639.046631,286708.6563
3.93504262,3.906291008,1.36850059,2.265761852,2639.024902,286508.5625
3.940042734,3.907560587,1.368564487,2.266815662,2639.005127,286300.3438
3.945042849,3.908850431,1.36862123,2.267872334,2638.979004,285971.8125
3.950042963,3.910160303,1.36867106,2.268932104,2638.956055,285627.125
3.955043077,3.910160303,1.36867106,2.268932104,2638.943115,285386.5625
3.960043192,3.911489964,1.368713856,2.269994736,2638.931885,285137.875
3.965043306,3.912840128,1.368749499,2.271060467,2638.922607,284881.0938
3.970043421,3.914209843,1.368778229,2.27212882,2638.915039,284616.25
3.975043535,3.915600061,1.368799925,2.273199797,2638.90918,284343.2813
3.98004365,3.915600061,1.368799925,2.273199797,2638.905029,284062.25
3.985043764,3.917010069,1.368814707,2.274274111,2638.902832,283773.0938
3.990043879,3.918440104,1.368822336,2.275351048,2638.9021,283475.875
3.995043993,3.919890165,1.368822932,2.276431084,2638.90332,283170.5313
4.000043869,3.919890165,1.368822932,2.276431084,2638.90625,282857.125
4.005043983,3.921360254,1.368816495,2.277513981,2638.910889,282535.625
4.010044098,3.92285037,1.368803144,2.278599739,2638.917236,282206.0313
4.015044212,3.924360752,1.36878264,2.279688358,2638.925293,281868.3125
4.020044327,3.924360752,1.36878264,2.279688358,2638.940918,281345.5938
4.025044441,3.925890923,1.368755102,2.280779839,2638.960205,280806.6875
4.030044556,3.927441359,1.368720651,2.281874418,2638.975342,280436.625
4.03504467,3.929011583,1.368679047,2.282971621,2638.992432,280058.4688
4.040044785,3.930602074,1.368630648,2.284071922,2639.010986,279672.2188
4.045044899,3.930602074,1.368630648,2.284071922,2639.031494,279277.875
4.050045013,3.932212591,1.368574977,2.285175085,2639.053711,278875.4375
4.055045128,3.933842897,1.368512392,2.28628087,2639.077637,278464.9063
4.060045242,3.935493469,1.368442774,2.287389994,2639.103027,278046.2813
4.065045357,3.935493469,1.368442774,2.287389994,2639.130615,277619.5625
4.070045471,3.937164068,1.368366122,2.288501501,2639.159668,277184.7813
4.075045586,3.938854456,1.368282437,2.289616108,2639.190674,276741.875
4.0800457,3.940565109,1.368191719,2.290733814,2639.223389,276290.875
4.085045815,3.940565109,1.368191719,2.290733814,2639.257813,275831.8125
4.090045929,3.94229579,1.368093967,2.291854382,2639.293945,275364.625
4.095046043,3.944046497,1.367989182,2.29297781,2639.351563,274647.6875
4.100046158,3.945817232,1.367877483,2.294103861,2639.413086,273914.5625
4.105046272,3.945817232,1.367877483,2.294103861,2639.456055,273415
4.110046387,3.947607994,1.367758751,2.295233011,2639.500977,272907.375
4.115046501,3.949419022,1.367632866,2.296365023,2639.547852,272391.625
4.120046616,3.951249838,1.367500067,2.297499895,2639.596436,271867.8125
4.12504673,3.951249838,1.367500067,2.297499895,2639.646484,271335.9063
4.130046844,3.95310092,1.367360115,2.298637867,2639.698242,270795.875
4.135046959,3.95497179,1.367213249,2.299778461,2639.751953,270247.7813
4.140047073,3.95497179,1.367213249,2.299778461,2639.807373,269691.5938
4.145047188,3.956862688,1.367059231,2.300921917,2639.864746,269127.3125
4.150047302,3.958773851,1.366898298,2.30206871,2639.923828,268554.9375
4.155047417,3.960705042,1.366730332,2.303217888,2639.984375,267974.4688
4.160047531,3.960705042,1.366730332,2.303217888,2640.046875,267385.9063
4.165047646,3.96265626,1.366555333,2.304370165,2640.111084,266789.25
4.17004776,3.964627266,1.366373301,2.305525303,2640.210693,265878.0625
4.175047874,3.964627266,1.366373301,2.305525303,2640.314209,264950.7188
4.180047989,3.966618538,1.366184354,2.306683302,2640.385254,264321.6875
4.185048103,3.968629837,1.365988255,2.3078444,2640.458252,263684.5938
4.190048218,3.970661163,1.365785122,2.309008121,2640.532959,263039.375
4.195048332,3.970661163,1.365785122,2.309008121,2640.609375,262386.0625
4.200048447,3.972712517,1.365574956,2.310174942,2640.687744,261724.6719
4.205048561,3.974783897,1.365357876,2.311344624,2640.767578,261055.1875
4.210048676,3.974783897,1.365357876,2.311344624,2640.849365,260377.6094
4.21504879,3.976875305,1.365133643,2.312516928,2640.932861,259691.9219
4.220048904,3.97898674,1.364902496,2.31369257,2641.018066,258998.1563
4.225049019,3.981118202,1.364664197,2.314870834,2641.105225,258296.2969
4.230049133,3.981118202,1.364664197,2.314870834,2641.193848,257586.3594
4.235049248,3.98326993,1.364418983,2.31605196,2641.28418,256868.3125
4.240049362,3.985441446,1.364166737,2.317236185,2641.376465,256142.1719
4.245049477,3.985441446,1.364166737,2.317236185,2641.518311,255036.7813
4.250049591,3.98763299,1.363907456,2.318423033,2641.663818,253915.2188
4.255049706,3.989844799,1.363641143,2.31961298,2641.762939,253156.7031
4.26004982,3.989844799,1.363641143,2.31961298,2641.864014,252390.1094
4.265049934,3.992076397,1.363367796,2.32080555,2641.966553,251615.4219
4.270050049,3.99432826,1.363087416,2.322001457,2642.071045,250832.625
4.275050163,3.996599674,1.362800002,2.323199987,2642.17749,250041.75
4.280050278,3.996599674,1.362800002,2.323199987,2642.2854,249242.7813
4.285050392,3.998891592,1.362505555,2.324401379,2642.39502,248435.7344
4.290050507,4.001203537,1.362204075,2.325605869,2642.506592,247620.5781
4.295050621,4.001203537,1.362204075,2.325605869,2642.619873,246797.3281
4.300050735,4.003535271,1.36189568,2.326812983,2642.735107,245965.9844
4.30505085,4.005887508,1.361580133,2.328023195,2642.851807,245126.5625
4.310050964,4.005887508,1.361580133,2.328023195,2642.970215,244279.0313
4.315051079,4.008259296,1.361257672,2.329236031,2643.090332,243423.4219
4.320051193,4.010651588,1.360928178,2.330451965,2643.274414,242123.8125
4.325051308,4.010651588,1.360928178,2.330451965,2643.46167,240808.0156
4.330051422,4.013063431,1.360591531,2.331670761,2643.588867,239920.0313
4.335051537,4.015495777,1.36024797,2.332892418,2643.718018,239023.9531
4.340051651,4.015495777,1.36024797,2.332892418,2643.848633,238119.7813
4.345051765,4.017948151,1.359897375,2.334117174,2643.981201,237207.5156
4.35005188,4.020420074,1.359539628,2.335344553,2644.115479,236287.1563
4.355051994,4.020420074,1.359539628,2.335344553,2644.251465,235358.7031
4.360052109,4.022912502,1.359174967,2.336575031,2644.389404,234422.1719
4.365052223,4.02542448,1.358803272,2.337808132,2644.528809,233477.5313
4.370052338,4.02542448,1.358803272,2.337808132,2644.670166,232524.7969
4.375052452,4.027956963,1.358424544,2.339044333,2644.812988,231563.9844
4.380052567,4.030509472,1.358038783,2.340283394,2644.958008,230595.0781
4.385052681,4.030509472,1.358038783,2.340283394,2645.104492,229618.0625
4.390052795,4.033082008,1.357646108,2.341525316,2645.252686,228632.9688
4.39505291,4.035674095,1.35724628,2.342770338,2645.478516,227139.1406
4.400053024,4.035674095,1.35724628,2.342770338,2645.708252,225629.125
4.405053139,4.038286686,1.356839538,2.344017982,2645.863525,224611.6563
4.410053253,4.040919304,1.356425643,2.345268488,2646.020508,223586.0938
4.415053368,4.040919304,1.356425643,2.345268488,2646.179199,222552.4531
4.420053482,4.043571949,1.356004715,2.346522093,2646.3396,221510.7031
4.425053596,4.046244621,1.355576873,2.34777832,2646.502197,220460.8594
4.430053711,4.046244621,1.355576873,2.34777832,2646.66626,219402.9375
4.435053825,4.048937321,1.355141997,2.349037886,2646.832031,218336.9219
4.44005394,4.051650047,1.354699969,2.350300074,2646.999512,217262.7969
4.445054054,4.051650047,1.354699969,2.350300074,2647.168701,216180.5938
4.450054169,4.054382801,1.354251027,2.351564884,2647.339844,215090.2969
4.455054283,4.054382801,1.354251027,2.351564884,2647.512695,213991.9063
4.460054398,4.057135582,1.353795052,2.352833033,2647.687256,212885.4219
4.465054512,4.05990839,1.353332043,2.354103804,2647.863525,211770.8438
4.470054626,4.05990839,1.353332043,2.354103804,2648.131348,210082.7813
4.475054741,4.062701225,1.352862,2.355377674,2648.403076,208378.5469
4.480054855,4.065514088,1.352384925,2.356654406,2648.586426,207231.6094
4.48505497,4.065514088,1.352384925,2.356654406,2648.77124,206076.5625
4.490055084,4.068346977,1.351900816,2.35793376,2648.958008,204913.4375
4.495055199,4.071200371,1.351409674,2.359216213,2649.146729,203742.2031
4.500055313,4.071200371,1.351409674,2.359216213,2649.336426,202565.5625
4.505055428,4.074072838,1.350911617,2.360501528,2649.525879,201392.1719
4.510055542,4.074072838,1.350911617,2.360501528,2649.714111,200222.7031
4.515055656,4.076965809,1.350406408,2.361789942,2649.901855,199057.1563
4.520055771,4.079879284,1.349894285,2.363080978,2650.088867,197895.5469
4.525055885,4.079879284,1.349894285,2.363080978,2650.275146,196737.8438
4.530056,4.082812309,1.34937501,2.364374876,2650.460938,195584.0781
4.535056114,4.085765362,1.34884882,2.365671873,2650.645752,194434.2188
4.540056229,4.085765362,1.34884882,2.365671873,2650.829834,193288.2969
4.545056343,4.088738918,1.348315477,2.366971731,2651.104492,191577.25
4.550056458,4.088738918,1.348315477,2.366971731,2651.377686,189874.0781
4.555056572,4.091732025,1.347775221,2.36827445,2651.559082,188743.8438
4.560056686,4.094745159,1.347227931,2.36958003,2651.739502,187617.5469
4.565056801,4.094745159,1.347227931,2.36958003,2651.919189,186495.1563
4.570056915,4.097778797,1.346673608,2.370888233,2652.098389,185376.7031
4.57505703,4.100831985,1.346112251,2.372199774,2652.276611,184262.1719
4.580057144,4.100831985,1.346112251,2.372199774,2652.454346,183151.5625
4.585057259,4.103905678,1.345543861,2.373513937,2652.631348,182044.875
4.590057373,4.103905678,1.345543861,2.373513937,2652.807373,180942.1094
4.595057487,4.10699892,1.344968438,2.3748312,2652.982666,179843.2813
4.600057602,4.110112667,1.344385982,2.376151085,2653.157471,178748.3594
4.605057716,4.110112667,1.344385982,2.376151085,2653.331543,177657.375
4.610057831,4.113246441,1.343796492,2.37747407,2653.504883,176570.3125
4.615057945,4.116399765,1.343199968,2.378799915,2653.677246,175487.1719
4.62005806,4.116399765,1.343199968,2.378799915,2653.93457,173870.3125
4.625058174,4.119573593,1.342596531,2.380128622,2654.190674,172261.2813
4.630058289,4.119573593,1.342596531,2.380128622,2654.360352,171193.8438
4.635058403,4.122767448,1.341985941,2.381460428,2654.529297,170130.3125
4.640058517,4.125980854,1.341368437,2.382794857,2654.69751,169070.7188
4.645058632,4.125980854,1.341368437,2.382794857,2654.86499,168015.0469
4.650058746,4.129214764,1.34074378,2.384132147,2655.031738,166963.2969
4.655058861,4.129214764,1.34074378,2.384132147,2655.197754,165915.4688
4.660058975,4.1324687,1.340112209,2.385472536,2655.363037,164871.5625
4.66505909,4.135742664,1.339473605,2.386815548,2655.527588,163831.5781
4.670059204,4.135742664,1.339473605,2.386815548,2655.691406,162795.5313
4.675059319,4.139036655,1.338827968,2.388161898,2655.854492,161763.4063
4.680059433,4.139036655,1.338827968,2.388161898,2656.01709,160735.1875
4.685059547,4.142350197,1.338175178,2.389510632,2656.178955,159710.9063
4.690059662,4.145684242,1.337515473,2.390862465,2656.339844,158690.5469
4.695059776,4.145684242,1.337515473,2.390862465,2656.57959,157167.8438
4.700059891,4.149038315,1.336848855,2.392217398,2656.818359,155653.0156
4.705060005,4.149038315,1.336848855,2.392217398,2656.976563,154648.3438
4.71006012,4.152412415,1.336175084,2.393574953,2657.133789,153647.6094
4.715060234,4.155806541,1.33549428,2.394935608,2657.290527,152650.7969
4.720060349,4.155806541,1.33549428,2.394935608,2657.446289,151657.9063
4.725060463,4.159220695,1.334806442,2.396298885,2657.601563,150668.9375
4.730060577,4.159220695,1.334806442,2.396298885,2657.755859,149683.8906
4.735060692,4.162654877,1.334111571,2.397665024,2657.909912,148702.7656
4.740060806,4.166109085,1.333409786,2.3990345,2658.062744,147725.5625
4.745060921,4.166109085,1.333409786,2.3990345,2658.215088,146752.2969
4.750061035,4.169583321,1.332700849,2.400406599,2658.366699,145782.9375
4.75506115,4.169583321,1.332700849,2.400406599,2658.517334,144817.5156
4.760061264,4.173077583,1.331984997,2.401781559,2658.667725,143856.0156
4.765061378,4.173077583,1.331984997,2.401781559,2658.817139,142898.4375
4.770061493,4.176591873,1.331261992,2.40315938,2659.039795,141469.9219
4.775061607,4.18012619,1.330532074,2.404540062,2659.260986,140049.25
4.780061722,4.18012619,1.330532074,2.404540062,2659.407471,139107.375
4.785061836,4.183680534,1.329795122,2.405923843,2659.553223,138169.4063
4.790061951,4.183680534,1.329795122,2.405923843,2659.698242,137235.375
4.795062065,4.187255383,1.329051137,2.407310486,2659.842529,136305.2656
4.80006218,4.190849781,1.328299999,2.408699989,2659.986328,135379.0781
4.805062294,4.190849781,1.328299999,2.408699989,2660.12915,134456.8125
4.810062408,4.194464207,1.327541947,2.410092354,2660.271484,133538.4844
4.815062523,4.194464207,1.327541947,2.410092354,2660.412842,132624.0625
4.820062637,4.198099136,1.326776862,2.411487341,2660.553467,131713.5781
4.825062752,4.198099136,1.326776862,2.411487341,2660.693359,130807
4.830062866,4.201753616,1.326004744,2.412885666,2660.832764,129904.3594
4.835062981,4.205428123,1.325225711,2.414286613,2660.971436,129005.6406
4.840063095,4.205428123,1.325225711,2.414286613,2661.109131,128110.8438
4.84506321,4.209123135,1.324439526,2.41569066,2661.314453,126776.5
4.850063324,4.209123135,1.324439526,2.41569066,2661.518311,125450
4.855063438,4.212837696,1.323646307,2.41709733,2661.653076,124570.8984
4.860063553,4.212837696,1.323646307,2.41709733,2661.787598,123695.7266
4.865063667,4.216572762,1.322846174,2.418507099,2661.920898,122824.4688
4.870063782,4.220327377,1.322038889,2.419919729,2662.053711,121957.1406
4.875063896,4.220327377,1.322038889,2.419919729,2662.185791,121093.7422
4.880064011,4.224102497,1.321224689,2.42133522,2662.316895,120234.2578
4.885064125,4.224102497,1.321224689,2.42133522,2662.447754,119378.7031
4.89006424,4.227897644,1.320403337,2.422753811,2662.577637,118527.0703
4.895064354,4.227897644,1.320403337,2.422753811,2662.706787,117679.3594
4.900064468,4.231712341,1.319575071,2.424175024,2662.835205,116835.5781
4.905064583,4.231712341,1.319575071,2.424175024,2662.962891,115995.7109
4.910064697,4.235547543,1.318739772,2.425599098,2663.0896,115159.7734
4.915064812,4.239402294,1.31789732,2.427026272,2663.216064,114327.7656
4.920064926,4.239402294,1.31789732,2.427026272,2663.404053,113087.5938
4.925065041,4.24327755,1.317047954,2.428456068,2663.590576,111855.2656
4.930065155,4.24327755,1.317047954,2.428456068,2663.713867,111038.9453
4.935065269,4.247172832,1.316191554,2.429888964,2663.836426,110226.5547
4.940065384,4.247172832,1.316191554,2.429888964,2663.958496,109418.0781
4.945065498,4.251088142,1.315328121,2.43132472,2664.07959,108613.5391
4.950065613,4.255023479,1.314457655,2.432763338,2664.199951,107812.9141
4.955065727,4.255023479,1.314457655,2.432763338,2664.319824,107016.2109
4.960065842,4.258978367,1.313580275,2.434204817,2664.438965,106223.4375
4.965065956,4.258978367,1.313580275,2.434204817,2664.557129,105434.5859
4.970066071,4.262953758,1.312695742,2.435649157,2664.674805,104649.6641
4.975066185,4.262953758,1.312695742,2.435649157,2664.791504,103868.6563
4.980066299,4.266949177,1.311804175,2.437096596,2664.907715,103091.5781
4.985066414,4.266949177,1.311804175,2.437096596,2665.023193,102318.4219
4.990066528,4.270964622,1.310905695,2.438546896,2665.137939,101549.1953
4.995066643,4.274999619,1.310000062,2.439999819,2665.30835,100403.1875
5.000066757,4.274999619,1.310000062,2.439999819,2665.477539,99265.03906
5.005066872,4.279034138,1.309103608,2.441460609,2665.589111,98511.50781
5.010066986,4.279034138,1.309103608,2.441460609,2665.700439,97761.89063
5.015067101,4.283047199,1.308232546,2.442933321,2665.810791,97016.20313
5.020067215,4.283047199,1.308232546,2.442933321,2665.92041,96274.4375
5.025067329,4.287038326,1.307386994,2.44441843,2666.029297,95536.60156
5.030067444,4.287038326,1.307386994,2.44441843,2666.137451,94802.67969
5.035067558,4.291007996,1.306566834,2.445915699,2666.244873,94072.6875
5.040067673,4.291007996,1.306566834,2.445915699,2666.351563,93346.61719
5.045067787,4.29495573,1.305772185,2.447425127,2666.457764,92624.47656
5.050067902,4.298882008,1.305002809,2.448946714,2666.562988,91906.25781
5.055068016,4.298882008,1.305002809,2.448946714,2666.66748,91191.95313
5.06006813,4.30278635,1.304258943,2.450480223,2666.77124,90481.58594
5.065068245,4.30278635,1.304258943,2.450480223,2666.874268,89775.13281
5.070068359,4.306669235,1.303540468,2.452026367,2667.027588,88723.3125
5.075068474,4.306669235,1.303540468,2.452026367,2667.179443,87679.32813
5.080068588,4.310530186,1.302847385,2.453584433,2667.279541,86988.57813
5.085068703,4.314369678,1.302179694,2.455154896,2667.37915,86301.74219
5.090068817,4.314369678,1.302179694,2.455154896,2667.477783,85618.83594
5.095068932,4.318187237,1.301537514,2.456737518,2667.575928,84939.85938
5.100069046,4.318187237,1.301537514,2.456737518,2667.673096,84264.79688
5.10506916,4.321983337,1.300920606,2.458332062,2667.769775,83593.66406
5.110069275,4.321983337,1.300920606,2.458332062,2667.865723,82926.45313
5.115069389,4.325757504,1.300329208,2.459939241,2667.960938,82263.16406
5.120069504,4.325757504,1.300329208,2.459939241,2668.055176,81603.80469
5.125069618,4.329510212,1.299763203,2.461558104,2668.148926,80948.35938
5.130069733,4.333240986,1.299222589,2.463189602,2668.241943,80296.84375
5.135069847,4.333240986,1.299222589,2.463189602,2668.334229,79649.25781
5.140069962,4.336950302,1.298707366,2.464833021,2668.425781,79005.58594
5.145070076,4.336950302,1.298707366,2.464833021,2668.561523,78047.9375
5.15007019,4.340637684,1.298217654,2.4664886,2668.696045,77098.13281
5.155070305,4.340637684,1.298217654,2.4664886,2668.784668,76470.15625
5.160070419,4.344303608,1.297753215,2.468156576,2668.872559,75846.10938
5.165070534,4.347947598,1.297314286,2.469836473,2668.959961,75225.98438
5.170070648,4.347947598,1.297314286,2.469836473,2669.046387,74609.78125
5.175070763,4.351570129,1.296900749,2.471529007,2669.13208,73997.50781
5.180070877,4.351570129,1.296900749,2.471529007,2669.217041,73389.15625
5.185070992,4.355170727,1.296512604,2.473233223,2669.30127,72784.72656
5.190071106,4.358749866,1.296149969,2.474949837,2669.38501,72184.21875
5.19507122,4.358749866,1.296149969,2.474949837,2669.467773,71587.64063
5.200071335,4.362307072,1.295812607,2.476678848,2669.550049,70994.98438
5.205071449,4.362307072,1.295812607,2.476678848,2669.631348,70406.25
5.210071564,4.365842819,1.295500755,2.478419781,2669.711914,69821.4375
5.215071678,4.365842819,1.295500755,2.478419781,2669.791992,69240.55469
5.220071793,4.369357109,1.295214295,2.480173111,2669.9104,68377.07813
5.225071907,4.372848988,1.294953227,2.481938362,2670.027588,67521.44531
5.230072021,4.372848988,1.294953227,2.481938362,2670.104736,66956.25
5.235072136,4.376319885,1.294717669,2.483715773,2670.180908,66394.98438
5.24007225,4.376319885,1.294717669,2.483715773,2670.256592,65837.64063
5.245072365,4.379768848,1.294507384,2.485505819,2670.331543,65284.22656
5.250072479,4.383195877,1.29432261,2.487307549,2670.405518,64734.73047
5.255072594,4.383195877,1.29432261,2.487307549,2670.479004,64189.16016
5.260072708,4.386600971,1.294163227,2.489121914,2670.551758,63647.51563
5.265072823,4.386600971,1.294163227,2.489121914,2670.624023,63109.79297
5.270072937,4.389984608,1.294029236,2.4909482,2670.695068,62575.99219
5.275073051,4.389984608,1.294029236,2.4909482,2670.765625,62046.11719
5.280073166,4.393346786,1.293920636,2.492786646,2670.835449,61520.16797
5.28507328,4.396687031,1.293837428,2.494637489,2670.904541,60998.14063
5.290073395,4.396687031,1.293837428,2.494637489,2670.9729,60480.03516
5.295073509,4.400005817,1.293779731,2.496500254,2671.074219,59710.72656
5.300073624,4.400005817,1.293779731,2.496500254,2671.173828,58949.26953
5.305073738,4.403303146,1.293747425,2.498375416,2671.239258,58446.85938
5.310073853,4.406578064,1.293740511,2.500262737,2671.303955,57948.375
5.315073967,4.406578064,1.293740511,2.500262737,2671.368164,57453.81641
5.320074081,4.409832001,1.293758988,2.502162218,2671.431641,56963.17969
5.325074196,4.409832001,1.293758988,2.502162218,2671.494141,56476.46875
5.33007431,4.413064003,1.293802857,2.504073858,2671.555908,55993.67969
5.335074425,4.416274071,1.293872237,2.505997658,2671.617188,55514.8125
5.340074539,4.416274071,1.293872237,2.505997658,2671.67749,55039.875
5.345074654,4.419462681,1.293966889,2.507933855,2671.737305,54568.85547
5.350074768,4.419462681,1.293966889,2.507933855,2671.796143,54101.76172
5.355074883,4.422629356,1.294087052,2.509881973,2671.854492,53638.59375
5.360074997,4.425774574,1.294232607,2.511842489,2671.912109,53179.34766
5.365075111,4.425774574,1.294232607,2.511842489,2671.968994,52724.02734
5.370075226,4.428897858,1.294403553,2.513815165,2672.052734,52048.89063
5.37507534,4.431999683,1.29460001,2.515799999,2672.13501,51381.60547
5.380075455,4.431999683,1.29460001,2.515799999,2672.188965,50941.98047
5.385075569,4.435080051,1.294821739,2.517796993,2672.242188,50506.27734
5.390075684,4.435080051,1.294821739,2.517796993,2672.294678,50074.5
5.395075798,4.438138485,1.295068979,2.519806147,2672.346436,49646.64453
5.400075912,4.441174984,1.295341611,2.521827459,2672.397217,49222.71484
5.405076027,4.441174984,1.295341611,2.521827459,2672.44751,48802.71094
5.410076141,4.444190025,1.295639634,2.52386117,2672.49707,48386.625
5.415076256,4.444190025,1.295639634,2.52386117,2672.546143,47974.46875
5.42007637,4.447183132,1.295963049,2.525906801,2672.594238,47566.23438
5.425076485,4.450154781,1.296311975,2.52796483,2672.641602,47161.92188
5.430076599,4.450154781,1.296311975,2.52796483,2672.688232,46761.53516
