"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","CommonName","Degree","degree.layout","Eccentricity","EnzymeCounts","GeneObjects","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","ReactionCounts","selected","SelfLoops","shared name","Stress","SuperPathway","TopologicalCoefficient"
"246","0.0","0.0","0.0","0.0","purine and pyrimidine metabolism","0",,"0","11","XC_0873; XC_0958; XC_1728; XC_1832; XC_1923; XC_2867; XC_2956; XC_2957; XC_3444; XC_4020; XC_4235","true","P1-PWY","0.0","0","0","0","9.223372036854776E10","17","false","0","P1-PWY","0","false","0.0"
"247","7.94382022","0.00274768","0.12588402","0.0","purine nucleosides salvage II (plant)","2","2","16","3","XC_0946; XC_1832; XC_2957","false","PWY-5043","2.5","2","0","0","0.65280899","2","false","0","PWY-5043","2066","true","0.5"
"248","6.87640449","0.01035158","0.14542484","0.33333333","inosine-5'-phosphate biosynthesis I","4","4","15","5","XC_0467; XC_0510; XC_1613; XC_1614; XC_2744","false","PWY-6123","8.25","4","0","0","0.70617978","6","false","0","PWY-6123","5398","false","0.36363636"
"249","6.87078652","0.01195657","0.14554374","0.0","inosine-5'-phosphate biosynthesis II","4","4","15","5","XC_0467; XC_0510; XC_1613; XC_1614; XC_2744","false","PWY-6124","7.5","4","0","0","0.70646067","5","false","0","PWY-6124","5498","false","0.325"
"250","7.09550562","0.0","0.14093428","0.0","guanine and guanosine salvage I","2","2","15","2","XC_2956; XC_2957","false","PWY-6620","11.0","2","0","1","0.69522472","2","false","0","PWY-6620","0","false","0.0"
"251","7.33707865","0.06685686","0.13629403","0.04761905","adenosine nucleotides <i>de novo</i> biosynthesis","7","7","16","14","XC_0873; XC_2203; XC_2744; XC_3193; XC_3677; XC_3678; XC_3679; XC_3680; XC_3681; XC_3682; XC_3683; XC_3684; XC_4075; XC_4076","false","PWY-6126","3.71428571","7","0","0","0.68314607","8","false","0","PWY-6126","30952","false","0.23076923"
"252","7.01685393","3.65E-5","0.14251401","0.83333333","5-aminoimidazole ribonucleotide biosynthesis II","5","5","15","5","XC_0509; XC_1324; XC_3106; XC_3282; XC_3578","false","PWY-6122","7.0","5","0","1","0.6991573","5","false","0","PWY-6122","6","false","0.46666667"
"253","7.01685393","3.65E-5","0.14251401","0.83333333","5-aminoimidazole ribonucleotide biosynthesis I","5","5","15","5","XC_0509; XC_1322; XC_1324; XC_3282; XC_3578","false","PWY-6121","7.0","5","0","1","0.6991573","5","false","0","PWY-6121","6","false","0.46666667"
"254","7.02247191","2.9201E-4","0.1424","0.5","purine nucleotides <i>de novo</i> biosynthesis II","6","6","15","15","XC_0467; XC_0509; XC_0510; XC_1322; XC_1324; XC_1613; XC_1614; XC_1769; XC_1934; XC_1935; XC_2744; XC_3193; XC_3282; XC_3578; XC_4180","false","PWY-841","5.4","6","0","1","0.6988764","6","false","0","PWY-841","18","true","0.43333333"
"255","6.83707865","0.02710421","0.1462613","0.28571429","purine nucleotides <i>de novo</i> biosynthesis I","10","10","15","28","XC_0467; XC_0509; XC_0510; XC_0873; XC_0958; XC_1324; XC_1613; XC_1614; XC_1769; XC_1934; XC_1935; XC_2203; XC_2744; XC_3106; XC_3193; XC_3282; XC_3578; XC_3677; XC_3678; XC_3679; XC_3680; XC_3681; XC_3682; XC_3683; XC_3684; XC_4075; XC_4076; XC_4180","false","DENOVOPURINE2-PWY","5.875","10","0","2","0.70814607","4","false","0","DENOVOPURINE2-PWY","13770","true","0.24479167"
"256","7.01123596","5.237E-5","0.14262821","0.8","superpathway of 5-aminoimidazole ribonucleotide biosynthesis","5","5","15","6","XC_0509; XC_1322; XC_1324; XC_3106; XC_3282; XC_3578","false","PWY-6277","6.2","5","0","0","0.6994382","7","false","0","PWY-6277","8","true","0.41333333"
"257","0.0","0.0","0.0","0.0","queuosine biosynthesis","0",,"0","4","XC_1735; XC_1736; XC_1813; XC_3857","true","PWY-6700","0.0","0","0","0","9.223372036854776E10","4","false","0","PWY-6700","0","false","0.0"
"258","0.0","0.0","0.0","0.0","tRNA processing","0",,"0","10","XC_0533; XC_0757; XC_0960; XC_1507; XC_1809; XC_1836; XC_2098; XC_2714; XC_2718; XC_4331","true","PWY0-1479","0.0","0","0","0","9.223372036854776E10","10","false","0","PWY0-1479","0","false","0.0"
"259","0.0","0.0","0.0","0.0","dTMP <i>de novo</i> biosynthesis (mitochondrial)","0",,"0","4","XC_0474; XC_3443; XC_3444; XC_3544","true","PWY66-385","0.0","0","0","0","9.223372036854776E10","3","false","0","PWY66-385","0","false","0.0"
"260","0.0","0.0","0.0","0.0","ppGpp biosynthesis","0",,"0","3","XC_0956; XC_1173; XC_3275","true","PPGPPMET-PWY","0.0","0","0","0","9.223372036854776E10","6","false","0","PPGPPMET-PWY","0","false","0.0"
"261","11.33146067","0.0","0.08824988","0.0","phosphatidylcholine biosynthesis V","1","1","19","1","XC_0035","false","PWY-6825","4.0","1","0","0","0.48342697","3","false","0","PWY-6825","0","false","0.0"
"262","12.28651685","0.0","0.08139003","0.0","phosphatidylglycerol biosynthesis II (non-plastidic)","1","1","20","7","XC_0214; XC_0516; XC_0518; XC_2001; XC_2454; XC_2870; XC_4220","false","PWY4FS-8","5.0","1","0","0","0.43567416","3","false","0","PWY4FS-8","0","true","0.0"
"263","12.28651685","0.0","0.08139003","0.0","cardiolipin biosynthesis II","2","2","20","8","XC_0014; XC_0186; XC_0516; XC_1408; XC_2001; XC_2454; XC_4117; XC_4263","false","PWY-5269","5.0","2","0","1","0.43567416","3","false","0","PWY-5269","0","false","0.0"
"264","11.29213483","0.02245075","0.08855721","0.2","CDP-diacylglycerol biosynthesis I","8","8","19","4","XC_0214; XC_0518; XC_2870; XC_4220","false","PWY-5667","2.6","8","0","3","0.48539326","4","false","0","PWY-5667","11626","false","0.44"
"265","10.38764045","0.0","0.09626825","0.0","phosphatidylglycerol biosynthesis I (plastidic)","1","1","18","7","XC_0214; XC_0516; XC_0518; XC_2001; XC_2454; XC_2870; XC_4220","false","PWY4FS-7","5.0","1","0","0","0.53061798","3","false","0","PWY4FS-7","0","true","0.0"
"266","10.33707865","0.02215451","0.09673913","0.33333333","phosphatidylethanolamine biosynthesis I","5","5","18","3","XC_1563; XC_1957; XC_3594","false","PWY-5669","3.75","5","0","1","0.53314607","2","false","0","PWY-5669","7750","false","0.4375"
"267","10.34831461","0.01091856","0.09663409","0.66666667","cardiolipin biosynthesis I","4","4","18","9","XC_0014; XC_0186; XC_0300; XC_0516; XC_1408; XC_2001; XC_2454; XC_4117; XC_4263","false","PWY-5668","4.66666667","4","0","1","0.53258427","3","false","0","PWY-5668","5802","false","0.58333333"
"268","10.33707865","0.01096088","0.09673913","0.66666667","phospholipid biosynthesis I","4","4","18","16","XC_0014; XC_0186; XC_0214; XC_0300; XC_0516; XC_0518; XC_1408; XC_1563; XC_1957; XC_2001; XC_2454; XC_2870; XC_3594; XC_4117; XC_4220; XC_4263","false","PHOSLIPSYN-PWY","4.25","4","0","0","0.53314607","4","false","0","PHOSLIPSYN-PWY","5806","true","0.47222222"
"269","0.0","0.0","0.0","0.0","cyclopropane fatty acid (CFA) biosynthesis","0",,"0","1","XC_2910","true","PWY0-541","0.0","0","0","0","9.223372036854776E10","1","false","0","PWY0-541","0","false","0.0"
"270","8.61797753","0.0","0.11603651","0.0","stearate biosynthesis II (bacteria and plants)","2","2","16","7","XC_0222; XC_0429; XC_3225; XC_3229; XC_3652; XC_4087; XC_4096","false","PWY-5989","5.0","2","0","1","0.61910112","5","false","0","PWY-5989","0","false","0.0"
"271","1.0","0.0","1.0","0.0","fatty acid biosynthesis initiation II","1","1","1","3","XC_3424; XC_3652; XC_4096","false","PWY-5966","1.0","1","0","0","1.0","2","false","0","PWY-5966","0","false","0.0"
"272","1.0","0.0","1.0","0.0","fatty acid elongation -- saturated","1","1","1","9","XC_0222; XC_0429; XC_0809; XC_3225; XC_3227; XC_3229; XC_3424; XC_4087; XC_4096","false","FASYN-ELONG-PWY","1.0","1","0","0","1.0","5","false","0","FASYN-ELONG-PWY","0","false","0.0"
"273","8.54494382","0.00526884","0.11702827","0.66666667","<i>cis</i>-dodecenoyl biosynthesis","5","5","16","4","XC_0429; XC_0809; XC_3227; XC_4096","false","PWY0-862","4.33333333","5","0","2","0.62275281","6","false","0","PWY0-862","1922","false","0.54166667"
"274","9.47191011","3.174E-5","0.10557533","0.66666667","palmitoleate biosynthesis I","5","5","17","8","XC_0222; XC_0429; XC_0809; XC_3225; XC_3227; XC_3229; XC_3652; XC_4087","false","PWY-6282","3.33333333","5","0","2","0.57640449","9","false","0","PWY-6282","2","false","0.66666667"
"275","9.47752809","0.0","0.10551274","1.0","<i>cis</i>-vaccenate biosynthesis","3","3","17","1","XC_0429","false","PWY-5973","4.0","3","0","1","0.5761236","5","false","0","PWY-5973","0","false","0.8"
"276","0.0","0.0","0.0","0.0","fatty acids biosynthesis (yeast)","0",,"0","2","XC_3424; XC_4096","true","PWY-5970","0.0","0","0","0","9.223372036854776E10","1","false","0","PWY-5970","0","false","0.0"
"277","9.39325843","0.08681944","0.10645933","0.2","CDP-diacylglycerol biosynthesis II","7","7","17","4","XC_0214; XC_0518; XC_2870; XC_4220","false","PWY0-1319","3.4","7","0","1","0.58033708","4","false","0","PWY0-1319","27050","false","0.33333333"
"278","8.48876404","0.11239129","0.11780278","0.3","superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)","7","7","16","9","XC_0222; XC_0429; XC_0809; XC_3225; XC_3227; XC_3229; XC_3652; XC_4087; XC_4096","false","PWY-6284","3.6","7","0","1","0.6255618","3","false","0","PWY-6284","32766","true","0.30909091"
"279","0.0","0.0","0.0","0.0","biotin-carboxyl carrier protein assembly","0",,"0","6","XC_0254; XC_0527; XC_0529; XC_1578; XC_2881; XC_4026","true","PWY0-1264","0.0","0","0","0","9.223372036854776E10","4","false","0","PWY0-1264","0","false","0.0"
"280","0.0","0.0","0.0","0.0","acyl-CoA hydrolysis","0",,"0","0","","true","PWY-5148","0.0","0","0","0","9.223372036854776E10","1","false","0","PWY-5148","0","false","0.0"
"281","0.0","0.0","0.0","0.0","benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)","0",,"0","1","XC_0366","true","PWY-6446","0.0","0","0","0","9.223372036854776E10","3","false","0","PWY-6446","0","false","0.0"
"282","0.0","0.0","0.0","0.0","fluoroacetate and fluorothreonine biosynthesis","0",,"0","2","XC_2661; XC_2956","true","PWY-6644","0.0","0","0","0","9.223372036854776E10","6","false","0","PWY-6644","0","false","0.0"
"283","0.0","0.0","0.0","0.0","indole-3-acetate biosynthesis III (bacteria)","0",,"0","3","XC_0302; XC_1277; XC_3311","true","PWY-3161","0.0","0","0","0","9.223372036854776E10","2","false","0","PWY-3161","0","false","0.0"
"284","0.0","0.0","0.0","0.0","indole-3-acetate biosynthesis IV (bacteria)","0",,"0","3","XC_0302; XC_1277; XC_3311","true","PWY-5025","0.0","0","0","0","9.223372036854776E10","2","false","0","PWY-5025","0","false","0.0"
"285","0.0","0.0","0.0","0.0","indole-3-acetate biosynthesis V (bacteria and fungi)","0",,"0","1","XC_1427","true","PWY-5026","0.0","0","0","0","9.223372036854776E10","1","false","0","PWY-5026","0","false","0.0"
"286","1.5","0.0","0.66666667","0.0","pyridoxal 5'-phosphate biosynthesis I","1","1","2","8","XC_0012; XC_0972; XC_1267; XC_1270; XC_1568; XC_1678; XC_2645; XC_3439","false","PYRIDOXSYN-PWY","2.0","1","0","0","0.75","8","false","0","PYRIDOXSYN-PWY","0","false","0.0"
"287","1.5","0.0","0.66666667","0.0","pyridoxal 5'-phosphate salvage pathway","1","1","2","3","XC_1267; XC_1270; XC_2761","false","PLPSAL-PWY","2.0","1","0","0","0.75","5","false","0","PLPSAL-PWY","0","false","0.0"
"288","1.0","1.0","1.0","0.0","superpathway of pyridoxal 5'-phosphate biosynthesis and salvage","2","2","1","9","XC_0012; XC_0972; XC_1267; XC_1270; XC_1568; XC_1678; XC_2645; XC_2761; XC_3439","false","PWY0-845","1.0","2","0","0","1.0","2","false","0","PWY0-845","2","true","0.0"
"289","0.0","0.0","0.0","0.0","thiamin salvage I","0",,"0","1","XC_3535","true","PWY-6896","0.0","0","0","0","9.223372036854776E10","2","false","0","PWY-6896","0","false","0.0"
"290","9.20224719","0.0","0.10866911","0.0","thiamin salvage II","1","1","17","3","XC_0895; XC_2499; XC_3535","false","PWY-6897","2.0","1","0","0","0.58988764","4","false","0","PWY-6897","0","true","0.0"
"291","8.20786517","0.01123596","0.12183436","0.0","hydroxymethylpyrimidine salvage","2","2","16","1","XC_2499","false","PWY-6910","2.5","2","0","0","0.63960674","2","false","0","PWY-6910","1438","false","0.5"
"292","6.30337079","0.00609249","0.15864528","0.6","thiazole biosynthesis I (E. coli)","6","6","14","4","XC_1015; XC_1344; XC_1347; XC_1678","false","PWY-6892","6.8","6","0","1","0.73483146","6","false","0","PWY-6892","2112","false","0.37777778"
"293","7.11797753","1.0633E-4","0.14048934","0.66666667","thiamin diphosphate biosynthesis I (E. coli)","5","5","15","2","XC_0895; XC_3535","false","PWY-6894","7.0","5","0","1","0.69410112","2","false","0","PWY-6894","18","false","0.5"
"294","7.08426966","0.01048795","0.14115781","0.33333333","4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis","6","6","15","2","XC_0846; XC_2499","false","PWY-6890","5.66666667","6","0","0","0.69578652","2","false","0","PWY-6890","2828","false","0.34375"
"295","8.06741573","1.587E-5","0.12395543","0.0","thiamin diphosphate biosynthesis III (Staphylococcus)","2","2","16","3","XC_0895; XC_2525; XC_4227","false","PWY-6907","5.0","2","0","0","0.64662921","3","false","0","PWY-6907","2","false","0.8"
"296","7.2247191","0.02236082","0.13841369","0.33333333","thiamin diphosphate biosynthesis II (Bacillus)","5","5","15","2","XC_0895; XC_3535","false","PWY-6893","4.75","5","0","1","0.68876404","2","false","0","PWY-6893","2874","false","0.45"
"297","7.12921348","0.00475729","0.14026793","0.33333333","thiazole biosynthesis II (Bacillus)","5","5","15","4","XC_1015; XC_1344; XC_1347; XC_1678","false","PWY-6891","5.0","5","0","1","0.69353933","7","false","0","PWY-6891","1490","false","0.43181818"
"298","6.30898876","0.05433145","0.15850401","0.38095238","superpathway of thiamin diphosphate biosynthesis II","7","7","14","8","XC_0846; XC_0895; XC_1015; XC_1344; XC_1347; XC_1678; XC_2499; XC_3535","false","PWY-6895","5.14285714","7","0","0","0.73455056","5","false","0","PWY-6895","9768","true","0.34285714"
"299","6.97191011","0.00932203","0.14343272","0.23809524","","7","7","15",,"","false","AIR-BIOSYNTHESIS","5.71428571","7","0","0","0.70140449",,"false","0","AIR-BIOSYNTHESIS","1716","false","0.33928571"
"300","6.1741573","0.07050482","0.16196542","0.28888889","superpathway of thiamin diphosphate biosynthesis I","10","10","14","8","XC_0846; XC_0895; XC_1015; XC_1344; XC_1347; XC_1678; XC_2499; XC_3535","false","THISYN-PWY","5.4","10","0","0","0.74129213","3","false","0","THISYN-PWY","18318","true","0.24545455"
"301","8.87078652","0.0","0.11272958","0.0","","1","1","16",,"","false","BETA-ALANINE-BIOSYNTHESIS","6.0","1","0","0","0.60646067",,"false","0","BETA-ALANINE-BIOSYNTHESIS","0","false","0.0"
"302","6.3258427","8.4561E-4","0.15808171","0.66666667","6-hydroxymethyl-dihydropterin diphosphate biosynthesis I","3","3","14","5","XC_0731; XC_2469; XC_2471; XC_3887; XC_4253","false","PWY-6147","7.66666667","3","0","0","0.73370787","5","false","0","PWY-6147","180","false","0.47916667"
"303","7.47191011","0.0","0.13383459","0.0","tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate","1","1","15","2","XC_1322; XC_1933","false","PWY-6613","3.0","1","0","0","0.67640449","2","false","0","PWY-6613","0","false","0.0"
"304","0.0","0.0","0.0","0.0","formylTHF biosynthesis I","0",,"0","12","XC_0322; XC_0326; XC_0474; XC_1933; XC_2724; XC_2725; XC_3135; XC_3285; XC_3443; XC_3444; XC_3496; XC_3544","true","1CMET2-PWY","0.0","0","0","0","9.223372036854776E10","12","false","0","1CMET2-PWY","0","false","0.0"
"305","6.46629213","2.8566E-4","0.15464813","0.4","tetrahydrofolate biosynthesis","6","6","14","3","XC_2517; XC_3285; XC_3443","false","PWY-6614","3.6","6","0","1","0.72668539","3","false","0","PWY-6614","18","false","0.45"
"306","5.65730337","0.00461367","0.17676266","0.66666667","4-aminobenzoate biosynthesis","4","4","13","1","XC_1769","false","PWY-6543","7.66666667","4","0","1","0.76713483","2","false","0","PWY-6543","558","false","0.47916667"
"307","6.47752809","0.01123596","0.15437988","0.33333333","folate polyglutamylation","3","3","14","3","XC_0474; XC_3285; XC_3544","false","PWY-2161","4.33333333","3","0","0","0.7261236","5","false","0","PWY-2161","754","false","0.57142857"
"308","6.48876404","0.0","0.15411255","1.0","folate transformations I","2","2","14","9","XC_0322; XC_0326; XC_0474; XC_1933; XC_2724; XC_2725; XC_3135; XC_3496; XC_3544","false","PWY-2201","6.0","2","0","0","0.7255618","12","false","0","PWY-2201","0","false","0.85714286"
"309","6.1011236","0.12453947","0.16390424","0.05454545","guanosine nucleotides <i>de novo</i> biosynthesis","13","13","14","6","XC_0958; XC_1769; XC_1934; XC_1935; XC_2203; XC_4180","false","PWY-6125","3.36363636","13","0","2","0.74494382","9","false","0","PWY-6125","30980","false","0.14832536"
"310","5.5","0.15703317","0.18181818","0.28571429","superpathway of tetrahydrofolate biosynthesis","7","7","13","9","XC_0731; XC_1769; XC_2469; XC_2471; XC_2517; XC_3285; XC_3443; XC_3887; XC_4253","false","PWY-6612","5.42857143","7","0","0","0.775","3","false","0","PWY-6612","32406","true","0.20879121"
"311","0.0","0.0","0.0","0.0","flavin biosynthesis I (bacteria and plants)","0",,"0","7","XC_2471; XC_3088; XC_3537; XC_3538; XC_3539; XC_3541; XC_3810","true","RIBOSYN2-PWY","0.0","0","0","0","9.223372036854776E10","9","false","0","RIBOSYN2-PWY","0","false","0.0"
"312","0.0","0.0","0.0","0.0","adenosylcobalamin salvage from cobalamin","0",,"0","1","XC_1094","true","PWY-6268","0.0","0","0","0","9.223372036854776E10","1","false","0","PWY-6268","0","false","0.0"
"313","9.21910112","2.116E-5","0.10847044","0.0","adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide I","3","3","15","7","XC_1094; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101","false","PWY-5509","3.0","3","0","1","0.58904494","8","false","0","PWY-5509","2","false","1.0"
"314","8.23595506","0.01114074","0.12141883","0.0","adenosylcobalamin biosynthesis II (late cobalt incorporation)","4","4","14","10","XC_0983; XC_1094; XC_1095; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101; XC_2181","false","P381-PWY","4.33333333","4","0","1","0.63820225","14","false","0","P381-PWY","1650","true","0.41666667"
"315","8.23595506","0.01114074","0.12141883","0.0","adenosylcobalamin biosynthesis I (early cobalt insertion)","4","4","14","10","XC_0983; XC_1094; XC_1095; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101; XC_2181","false","PWY-5507","4.33333333","4","0","1","0.63820225","14","false","0","PWY-5507","1650","true","0.41666667"
"316","9.21910112","2.116E-5","0.10847044","0.0","adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide II","3","3","15","7","XC_1094; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101","false","PWY-5508","3.0","3","0","1","0.58904494","9","false","0","PWY-5508","2","false","1.0"
"317","1.75","0.0","0.57142857","0.0","7-keto-8-aminopelargonate biosynthesis II","1","1","2","1","XC_0399","false","PWY-7147","4.0","1","0","0","0.625","2","false","0","PWY-7147","0","false","0.0"
"318","1.5","0.0","0.66666667","1.0","7-keto-8-aminopelargonate biosynthesis I","3","3","2","8","XC_0222; XC_0399; XC_0429; XC_0809; XC_3225; XC_3227; XC_3229; XC_4087","false","PWY-6519","3.0","3","0","1","0.75","11","false","0","PWY-6519","0","false","0.75"
"319","1.75","0.0","0.57142857","0.0","7-keto-8-aminopelargonate biosynthesis III","2","2","2","1","XC_0399","false","PWY-6578","4.0","2","0","1","0.625","2","false","0","PWY-6578","0","false","0.0"
"320","1.0","0.83333333","1.0","0.16666667","biotin biosynthesis from 7-keto-8-aminopelargonate","6","6","1","3","XC_0400; XC_1225; XC_3646","false","PWY0-1507","1.5","6","0","2","1.0","3","false","0","PWY0-1507","10","false","0.5"
"321","1.5","0.0","0.66666667","1.0","biotin biosynthesis I","2","2","2","11","XC_0222; XC_0399; XC_0400; XC_0429; XC_0809; XC_1225; XC_3225; XC_3227; XC_3229; XC_3646; XC_4087","false","BIOTIN-BIOSYNTHESIS-PWY","3.0","2","0","0","0.75","2","false","0","BIOTIN-BIOSYNTHESIS-PWY","0","true","0.75"
"322","0.0","0.0","0.0","0.0","L-ascorbate biosynthesis III","0",,"0","4","XC_0365; XC_0760; XC_2151; XC_3712","true","PWY-5521","0.0","0","0","0","9.223372036854776E10","4","false","0","PWY-5521","0","false","0.0"
"323","0.0","0.0","0.0","0.0","thioredoxin pathway","0",,"0","2","XC_2214; XC_3165","true","THIOREDOX-PWY","0.0","0","0","0","9.223372036854776E10","2","false","0","THIOREDOX-PWY","0","false","0.0"
"324","0.0","0.0","0.0","0.0","glutathione redox reactions I","0",,"0","3","XC_1539; XC_2825; XC_4302","true","PWY-4081","0.0","0","0","0","9.223372036854776E10","3","false","0","PWY-4081","0","false","0.0"
"325","1.0","0.0","1.0","0.0","&gamma;-glutamyl cycle","1","1","1","6","XC_0301; XC_0768; XC_0842; XC_1182; XC_1726; XC_3585","false","PWY-4041","1.0","1","0","0","1.0","5","false","0","PWY-4041","0","true","0.0"
"326","1.0","0.0","1.0","0.0","glutathione biosynthesis","1","1","1","2","XC_0768; XC_1182","false","GLUTATHIONESYN-PWY","1.0","1","0","0","1.0","2","false","0","GLUTATHIONESYN-PWY","0","false","0.0"
"327","6.75280899","0.0","0.14808652","1.0","ubiquinol-8 biosynthesis (prokaryotic)","2","2","14","6","XC_0234; XC_0402; XC_0673; XC_1846; XC_3432; XC_3433","false","PWY-6708","3.0","2","0","0","0.71235955","8","false","0","PWY-6708","0","false","0.75"
"328","6.76404494","0.0","0.14784053","0.0","menaquinol-8 biosynthesis","1","1","14","1","XC_0673","false","MENAQUINONESYN-PWY","3.0","1","0","0","0.71179775","1","false","0","MENAQUINONESYN-PWY","0","false","0.0"
"329","7.29775281","0.03285089","0.13702848","0.33333333","heme biosynthesis from uroporphyrinogen-III I","4","4","13","6","XC_0963; XC_1265; XC_2090; XC_3395; XC_4108; XC_4186","false","HEME-BIOSYNTHESIS-II","4.5","4","0","0","0.68511236","4","false","0","HEME-BIOSYNTHESIS-II","2472","false","0.34615385"
"330","8.25280899","0.0","0.12117086","1.0","superpathway of heme biosynthesis from uroporphyrinogen-III","2","2","14","6","XC_0963; XC_1265; XC_2090; XC_3395; XC_4108; XC_4186","false","PWY0-1415","5.5","2","0","0","0.63735955","5","false","0","PWY0-1415","0","true","0.61111111"
"331","8.25280899","0.0","0.12117086","1.0","heme biosynthesis from uroporphyrinogen-III II","2","2","14","4","XC_0963; XC_1265; XC_2090; XC_4186","false","HEMESYN2-PWY","5.5","2","0","0","0.63735955","4","false","0","HEMESYN2-PWY","0","false","0.61111111"
"332","6.39325843","0.14575002","0.15641476","0.33333333","superpathay of heme biosynthesis from glutamate","3","3","12","12","XC_0208; XC_0649; XC_0892; XC_0963; XC_1265; XC_1429; XC_2090; XC_3362; XC_3395; XC_4045; XC_4108; XC_4186","false","PWY-5918","5.66666667","3","0","0","0.73033708","2","false","0","PWY-5918","12800","true","0.38095238"
"333","9.26404494","0.0","0.10794421","0.0","","1","1","15",,"","false","GLYCINE-SYN","3.0","1","0","0","0.58679775",,"false","0","GLYCINE-SYN","0","false","0.0"
"334","8.26966292","0.01123596","0.12092391","0.33333333","superpathway of heme biosynthesis from glycine","3","3","14","10","XC_0208; XC_0649; XC_0963; XC_1265; XC_2090; XC_3296; XC_3395; XC_4045; XC_4108; XC_4186","false","PWY-5920","2.66666667","3","0","0","0.63651685","2","false","0","PWY-5920","830","true","0.46666667"
"335","8.25842697","0.0","0.12108844","0.0","chlorophyllide <i>a</i> biosynthesis I","1","1","14","6","XC_0963; XC_1265; XC_2090; XC_2549; XC_3395; XC_4108","false","CHLOROPHYLL-SYN","9.0","1","0","0","0.63707865","10","false","0","CHLOROPHYLL-SYN","0","false","0.0"
"336","8.25842697","0.0","0.12108844","0.0","chlorophyllide <i>a</i> biosynthesis III","1","1","14","6","XC_0963; XC_1265; XC_2090; XC_2549; XC_3395; XC_4108","false","PWY-7159","9.0","1","0","0","0.63707865","10","false","0","PWY-7159","0","false","0.0"
"337","8.26966292","1.587E-4","0.12092391","0.33333333","tetrapyrrole biosynthesis II (from glycine)","3","3","14","4","XC_0208; XC_0649; XC_3296; XC_4045","false","PWY-5189","3.0","3","0","0","0.63651685","4","false","0","PWY-5189","6","false","0.53333333"
"338","7.26404494","0.09819294","0.13766435","0.05555556","tetrapyrrole biosynthesis I (from glutamate)","9","9","13","6","XC_0208; XC_0649; XC_0892; XC_1429; XC_3362; XC_4045","false","PWY-5188","2.33333333","9","0","0","0.68679775","6","false","0","PWY-5188","9004","false","0.19753086"
"339","8.23595506","2.8566E-4","0.12141883","0.0","siroheme biosynthesis","2","2","14","2","XC_0983; XC_2181","false","PWY-5194","6.0","2","0","0","0.63820225","4","false","0","PWY-5194","22","false","0.55555556"
"340","0.0","0.0","0.0","0.0","methylerythritol phosphate pathway","0",,"0","7","XC_1678; XC_2455; XC_2528; XC_2529; XC_2871; XC_3085; XC_3359","true","NONMEVIPP-PWY","0.0","0","0","0","9.223372036854776E10","9","false","0","NONMEVIPP-PWY","0","false","0.0"
"341","5.7752809","0.01656827","0.17315175","0.33333333","superpathway of ubiquinol-8 biosynthesis (prokaryotic)","3","3","13","7","XC_0234; XC_0402; XC_0673; XC_1377; XC_1846; XC_3432; XC_3433","false","UBISYN-PWY","5.33333333","3","0","0","0.76123596","2","false","0","UBISYN-PWY","1488","true","0.41666667"
"342","5.76966292","0.01675871","0.17332035","0.0","superpathway of menaquinol-8 biosynthesis II","3","3","13","2","XC_0673; XC_1377","false","PWY-6263","5.0","3","0","0","0.76151685","2","false","0","PWY-6263","1496","true","0.36363636"
"343","6.74157303","1.9044E-4","0.14833333","0.33333333","octaprenyl diphosphate biosynthesis","3","3","14","1","XC_1377","false","PWY-5783","2.66666667","3","0","0","0.71292135","1","false","0","PWY-5783","8","false","0.58333333"
"344","7.50561798","0.0","0.13323353","0.0","NAD biosynthesis I (from aspartate)","1","1","14","4","XC_1067; XC_1500; XC_1611; XC_1983","false","PYRIDNUCSYN-PWY","3.0","1","0","0","0.6747191","6","false","0","PYRIDNUCSYN-PWY","0","false","0.0"
"345","2.25","0.42857143","0.44444444","0.33333333","tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde","4","4","4","6","XC_0446; XC_1899; XC_2679; XC_2681; XC_2682; XC_3032","false","PWY-5651","2.0","4","0","1","0.75","5","false","0","PWY-5651","24","false","0.55555556"
"346","3.0","0.0","0.33333333","1.0","NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde","3","3","5","3","XC_1067; XC_1500; XC_1611","false","PWY-5653","2.5","3","0","1","0.6","4","false","0","PWY-5653","0","false","0.83333333"
