proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
E:/GCModeller/src/runtime/sciBASIC#/CLI_tools/rundll32/rundll32.vbproj,Program.vb,106,3,17,86,1,0,0,3,0,4505,4.50 KB
E:/GCModeller/src/runtime/sciBASIC#/CLI_tools/rundll32/rundll32.vbproj,<project>,106,3,17,86,1,0,0,3,0,4505,4.50 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,BufferRegion.vb,50,15,8,27,1,4,3,1,0,1208,1.21 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,ByteBuffer.vb,370,35,42,293,1,0,7,46,0,11956,11.96 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,LZW.vb,229,43,47,139,3,0,4,6,0,8589,8.59 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,ByteOrder/ByteOrder.vb,20,11,4,5,1,0,0,0,0,484,484 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,ByteOrder/ByteOrderHelper.vb,61,9,8,44,1,1,1,4,0,2098,2.10 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,ByteOrder/NetworkByteOrderBitConvertor.vb,282,80,28,174,1,0,1,21,0,10936,10.94 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/BZip2InputStream.vb,236,43,44,149,1,5,6,4,0,9599,9.60 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/BZip2OutputStream.vb,196,31,33,132,1,5,9,2,0,8161,8.16 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2BitInputStream.vb,104,27,18,59,1,0,1,4,0,4001,4.00 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2BitOutputStream.vb,108,42,19,47,1,0,6,0,0,3735,3.73 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2BlockCompressor.vb,265,76,49,140,1,2,4,2,0,10234,10.23 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2BlockDecompressor.vb,403,131,84,188,1,0,3,5,0,19830,19.83 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2DivSufSort.vb,2558,27,512,2019,7,0,24,20,0,94863,94.86 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2HuffmanStageDecoder.vb,163,49,35,79,1,0,2,1,0,7037,7.04 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/BZip2HuffmanStageEncoder.vb,331,82,68,181,1,0,8,1,0,14725,14.72 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Algorithm/Bzip2MTFAndRLE2StageEncoder.vb,176,31,33,112,1,4,2,0,0,6873,6.87 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Math/CRC32.vb,48,15,7,26,1,1,2,0,0,4775,4.78 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Math/HuffmanAllocator.vb,198,43,32,123,1,0,4,3,0,8117,8.12 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Bzip2/Math/MoveToFront.vb,58,15,8,35,1,0,1,2,0,1949,1.95 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Extensions/Extensions.vb,168,42,25,101,2,1,1,9,0,5172,5.17 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Extensions/FixLengthString.vb,27,0,6,21,1,0,1,2,0,677,677 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Extensions/IByteReader.vb,7,0,2,5,1,1,0,2,0,170,170 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Extensions/IByteWriter.vb,4,0,0,4,1,0,2,0,0,102,102 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Extensions/MSWindows.vb,18,15,1,2,1,0,0,0,0,808,808 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Properties/AssemblyInfo.vb,19,0,3,16,0,0,0,0,0,655,655 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/BinaryDataReader.vb,739,293,76,370,1,6,12,44,0,32505,32.51 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/BinaryDataWriter.vb,611,266,59,286,1,4,32,14,0,25532,25.53 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/BinaryDateTimeFormat.vb,14,9,1,4,1,0,0,0,0,423,423 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/BinaryStringFormat.vb,37,25,4,8,1,0,0,0,0,1287,1.29 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/Helpers.vb,49,0,13,36,2,2,0,2,0,1137,1.14 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/Offset.vb,39,21,3,15,1,2,2,0,0,1581,1.58 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/SeekTask.vb,42,21,5,16,1,2,2,1,0,1799,1.80 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/StreamReader/BindAttribute.vb,18,3,3,12,1,2,1,1,0,529,529 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/StreamReader/FieldAttribute.vb,74,17,11,46,1,3,1,2,0,2458,2.46 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,Stream/StreamReader/ReaderProvider.vb,215,55,28,132,1,3,8,2,0,7681,7.68 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,XDR/Unpacker.vb,50,0,10,40,1,2,1,4,0,1564,1.56 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,XDR/XdrEncoding.vb,171,52,22,97,1,0,6,10,0,6151,6.15 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/BinaryData/binarydata-netcore5.vbproj,<project>,8158,1624,1351,5183,46,50,157,215,0,319401,319.40 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,ASN.1/Extensions.vb,26,0,8,18,1,0,0,2,0,1064,1.06 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,ASN.1/Index.vb,8,0,2,6,1,0,0,0,0,188,188 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,ASN.1/StreamReader.vb,190,18,36,136,1,1,1,8,0,6076,6.08 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2794,2.79 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,Tabular/FrameReader.vb,127,16,17,94,1,0,0,3,0,5145,5.14 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,Tabular/FrameWriter.vb,95,8,17,70,1,1,2,1,0,3438,3.44 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,Tabular/Schema.vb,52,4,12,36,2,7,4,0,0,1357,1.36 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/demoCDFWrite.vb,36,1,7,28,1,0,1,0,0,1819,1.82 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/HDF5test.vb,144,14,39,91,1,0,2,0,0,5267,5.27 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/Module1.vb,75,0,25,50,1,0,4,0,0,2416,2.42 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/SQLParserTest.vb,99,0,14,85,1,0,5,0,0,3791,3.79 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/xptReader.vb,37,0,8,29,1,0,3,0,0,1253,1.25 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/My Project/AssemblyInfo.vb,35,15,7,13,0,0,0,0,0,1043,1.04 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2769,2.77 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,test/My Project/Settings.Designer.vb,73,9,13,51,2,2,1,0,0,2954,2.95 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/IO.vb,110,13,16,81,1,0,1,10,0,4244,4.24 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/PrimitiveUtils.vb,225,50,31,144,1,0,8,12,0,8208,8.21 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/SASXportConverter.vb,638,7,124,507,1,8,17,14,0,24052,24.05 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/SASXportFileIterator.vb,93,43,13,37,1,0,3,4,0,3581,3.58 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/XPTReaderUtils.vb,91,0,19,72,2,0,1,7,0,3481,3.48 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,XPT/XPTTypes.vb,207,15,46,146,13,0,0,5,0,5567,5.57 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/DataStorage/datastorage-netcore5.vbproj,<project>,2499,268,471,1760,35,23,53,66,0,90941,90.94 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,BasisType.vb,13,9,0,4,1,0,0,0,0,355,355 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Column.vb,528,174,71,283,2,9,16,20,0,20739,20.74 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,ColumnEnumerable.vb,88,21,14,53,2,2,4,4,0,2600,2.60 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,ColumnMap.vb,71,16,9,46,1,1,1,0,0,2393,2.39 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,DataFrame.Mapping.vb,686,124,114,448,1,0,0,25,0,31210,31.21 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,DataFrame.vb,639,102,114,423,1,7,3,28,0,24682,24.68 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,FeatherReader.vb,752,69,88,595,1,0,0,15,0,32020,32.02 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,FeatherWriter.vb,3538,121,738,2679,2,3,129,14,0,119259,119.26 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,ProxyDataFrame.vb,264,95,31,138,2,9,2,9,0,9451,9.45 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,ProxyRowEnumerable.vb,91,21,15,55,2,2,4,4,0,2797,2.80 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Row.vb,502,127,88,287,2,4,7,22,0,24851,24.85 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,RowEnumerable.vb,88,21,14,53,2,2,4,4,0,2502,2.50 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,RowMap.vb,51,11,7,33,1,1,1,0,0,1683,1.68 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,TypedColumn.vb,447,174,56,217,2,8,18,16,0,17013,17.01 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,TypedDataFrame.vb,977,237,123,617,10,45,10,14,0,31209,31.21 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,TypedRow.vb,1636,619,186,831,9,54,35,97,0,57019,57.02 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,TypedRowEnumerable.vb,91,21,15,55,2,2,4,4,0,2695,2.69 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Value.vb,2109,64,453,1592,1,8,1,66,0,83269,83.27 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/CollectionLengthLookup.vb,40,1,10,29,1,0,0,2,0,1754,1.75 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/ColumnMetadata.vb,72,3,16,53,1,11,1,0,0,3852,3.85 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/ColumnSpec.vb,626,20,147,459,6,8,0,8,0,27610,27.61 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/DataWidener.vb,1191,5,229,957,1,0,0,36,0,43409,43.41 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/EnumDetails.vb,118,3,19,96,1,0,0,6,0,5334,5.33 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/EnumMapper.vb,58,1,7,50,1,0,1,1,0,2509,2.51 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/FeatherMagic.vb,13,0,2,11,1,0,0,0,0,733,733 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/IColumn.vb,33,0,7,26,1,4,9,5,0,1578,1.58 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/IDataFrame.vb,19,0,5,14,1,5,0,4,0,883,883 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/IRow.vb,21,0,5,16,1,2,3,6,0,949,949 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata.vb,6,0,0,6,1,2,0,0,0,161,161 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/MultiStreamProvider.vb,274,2,52,220,4,8,13,7,0,9553,9.55 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/SyntheticEnum.vb,81,1,18,62,3,0,2,6,0,3176,3.18 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/UnsafeArrayReader.vb,31,0,6,25,1,0,2,0,0,1743,1.74 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/ValueCaster.vb,63,0,14,49,1,0,1,1,0,2942,2.94 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/WriteColumnConfig.vb,21,0,2,19,1,6,1,0,0,727,727 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/WriterAdapterLookup.vb,329,9,59,261,8,2,1,12,0,21424,21.42 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/ByteBuffer.vb,263,37,43,183,1,3,17,15,0,10126,10.13 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/FlatBufferBuilder.vb,703,267,84,352,1,3,49,5,0,28519,28.52 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/FlatBufferConstants.vb,22,14,3,5,1,0,0,0,0,781,781 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/IFlatbufferObject.vb,26,17,3,6,1,1,1,0,0,927,927 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/Offset.vb,53,17,7,29,3,0,3,3,0,1766,1.77 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/Struct.vb,25,17,2,6,1,0,0,0,0,908,908 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Flatbuffers/Table.vb,141,29,19,93,1,1,0,12,0,6054,6.05 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/CategoryMetadata.vb,68,3,8,57,1,3,4,5,0,3034,3.03 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/Column.vb,102,2,9,91,1,5,7,8,0,4662,4.66 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/CTable.vb,125,4,11,110,1,6,9,9,0,5528,5.53 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/DateMetadata.vb,41,1,7,33,1,1,2,4,0,1586,1.59 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/Encoding.vb,11,1,4,6,1,0,0,0,0,211,211 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/PrimitiveArray.vb,111,6,8,97,1,7,8,5,0,4838,4.84 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/TimeMetadata.vb,56,1,8,47,1,2,3,5,0,2276,2.28 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/TimestampMetadata.vb,72,3,9,60,1,3,4,6,0,3134,3.13 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/TimeUnit.vb,13,1,4,8,1,0,0,0,0,262,262 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/Type.vb,26,1,4,21,1,0,0,0,0,505,505 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,Impl/Metadata/TypeMetadata.vb,14,1,4,9,1,0,0,0,0,302,302 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/Feather/FeatherFormat.vbproj,<project>,17439,2493,2971,11975,98,240,380,513,0,669503,669.50 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,FileDump.vb,23,7,4,12,2,0,2,0,0,654,654 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,HDF5File.vb,184,52,31,101,1,3,6,4,0,7300,7.30 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,HDF5Ptr.vb,33,10,7,16,1,1,1,1,0,860,860 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,HDF5Reader.vb,205,38,29,138,1,14,5,3,0,7369,7.37 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/Abstract.vb,57,9,12,36,1,5,0,3,0,2093,2.09 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/ChunkedDatasetV3.vb,297,81,55,161,3,11,2,11,0,11824,11.82 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/CompactDataset.vb,42,20,6,16,1,3,0,1,0,1397,1.40 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/ContiguousDataset.vb,47,25,6,16,1,3,0,1,0,1867,1.87 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/filters/filters.vb,30,3,7,20,2,4,0,2,0,1120,1.12 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/filters/IFilter.vb,25,13,5,7,1,2,0,1,0,763,763 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,dataset/filters/ReservedFilters.vb,36,24,1,11,1,0,0,0,0,914,914 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/BinaryFileReader.vb,122,3,26,93,1,1,5,4,0,3952,3.95 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/BinaryReader.vb,282,38,52,192,1,6,7,10,0,9207,9.21 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/GlobalHeapId.vb,28,0,6,22,1,3,1,1,0,721,721 B
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/MemoryReader.vb,73,2,18,53,1,1,3,2,0,2024,2.02 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/ReadHelper.vb,211,33,41,137,1,0,1,13,0,7343,7.34 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/datasetReader/DatasetReader.vb,207,26,30,151,1,0,3,7,0,9232,9.23 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/datasetReader/EnumDatasetReader.vb,131,25,13,93,1,0,4,2,0,6036,6.04 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,device/datasetReader/VariableLengthDatasetReader.vb,126,27,20,79,1,0,1,3,0,5084,5.08 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/DataBTree.vb,40,6,10,24,1,0,1,3,0,1134,1.13 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/DataChunk.vb,101,47,17,37,1,4,2,0,0,4124,4.12 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/DataChunkIterator.vb,43,7,12,24,1,1,2,2,0,1286,1.29 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/DataObject.vb,64,14,15,35,1,2,2,0,0,2038,2.04 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/DataObjectFacade.vb,257,42,49,166,1,7,3,4,0,10551,10.55 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/Group.vb,91,20,19,52,1,2,3,1,0,3062,3.06 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/GroupBTree.vb,89,9,23,57,1,2,3,0,0,2952,2.95 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/GroupNode.vb,98,23,24,51,1,4,2,0,0,3818,3.82 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/Layout.vb,106,24,14,68,1,9,2,1,0,3772,3.77 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/LayoutField.vb,34,6,8,20,1,5,1,1,0,1031,1.03 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/ObjectHeaderScratchpadFormat.vb,46,6,12,28,1,3,2,1,0,1714,1.71 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/StructureMember.vb,67,7,17,43,1,4,2,1,0,2197,2.20 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/Superblock.vb,209,27,38,144,1,18,5,3,0,9416,9.42 KB
E:/GCModeller/src/runtime/sciBASIC#/Data/BinaryData/HDF5/HDF5.vbproj,structure/SymbolicLinkScratchpadFormat.vb,39,6,12,21,1,2,2,0,0,1299,1.30 KB
